0,1.083725,1.073594
1,1.049764,1.041762
2,1.016712,1.012874
3,0.986602,0.98546
4,0.956989,0.959128
5,0.93003,0.935331
6,0.90392,0.912278
7,0.878721,0.89085
8,0.854867,0.870789
9,0.832532,0.851223
10,0.81037,0.833219
11,0.789915,0.817035
12,0.769202,0.801124
13,0.752088,0.787141
14,0.734907,0.774447
15,0.717519,0.760071
16,0.702927,0.748079
17,0.687274,0.735326
18,0.671363,0.7227
19,0.659171,0.713633
20,0.646462,0.703346
21,0.633658,0.692436
22,0.623592,0.683733
23,0.611546,0.674088
24,0.60049,0.666429
25,0.589151,0.658167
26,0.58084,0.651401
27,0.569842,0.644715
28,0.561932,0.638944
29,0.553559,0.632736
30,0.545821,0.627558
31,0.537673,0.621731
32,0.529122,0.616165
33,0.520721,0.612163
34,0.514704,0.607085
35,0.508036,0.602221
36,0.501903,0.597228
37,0.49564,0.593446
38,0.490067,0.590506
39,0.483913,0.587591
40,0.478348,0.584309
41,0.473004,0.580737
42,0.467074,0.576459
43,0.462838,0.573472
44,0.456102,0.570786
45,0.449887,0.567918
46,0.444596,0.564664
47,0.439235,0.561621
48,0.43518,0.558658
49,0.430476,0.555809
50,0.426377,0.552978
51,0.422426,0.551059
52,0.418505,0.548506
53,0.415756,0.546474
54,0.411173,0.544469
55,0.407551,0.542071
56,0.40367,0.53973
57,0.400975,0.538229
58,0.397222,0.536845
59,0.394162,0.534626
60,0.389777,0.53249
61,0.386134,0.530511
62,0.383705,0.52954
63,0.381189,0.527691
64,0.377105,0.52562
65,0.374375,0.524651
66,0.372469,0.523749
67,0.370837,0.522474
68,0.367572,0.521205
69,0.365255,0.519985
70,0.363078,0.518975
71,0.360127,0.517562
72,0.357536,0.515977
73,0.354699,0.514412
74,0.352596,0.513829
75,0.350146,0.512462
76,0.348369,0.511474
77,0.34639,0.510095
78,0.344046,0.509151
79,0.341808,0.507619
80,0.338728,0.506691
81,0.336896,0.506046
82,0.33494,0.504856
83,0.332095,0.503322
84,0.331236,0.503167
85,0.328804,0.502086
