id,smiles,pKi
ZINC000001489002,CN(Cc1ccccc1)[C@H]1CCN(CCCc2c[nH]c3ccc(-n4cnnc4)cc23)C[C@H]1F,6.66
ZINC000001529266,CCN(CC)C(=S)SSC(=S)N(CC)CC,5.67
ZINC000001530571,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,7.77
ZINC000001530579,COc1ccccc1OCCNC[C@H](O)COc1cccc2[nH]c3ccccc3c12,6.23
ZINC000001530580,COc1ccccc1OCCNC[C@@H](O)COc1cccc2[nH]c3ccccc3c12,6.23
ZINC000001530741,CNCCC=C1c2ccccc2CCc2ccccc21,5.84
ZINC000001533575,COc1ccccc1N1CCN(CCCCc2ccc3[nH]c(=O)sc3c2)CC1,6.7
ZINC000001536693,c1ccc2c(c1)CC[C@H](CNCCCNC1=NCCCN1)O2,8.62
ZINC000001537496,COc1ccccc1N1CCN(CCCCN2C(=O)c3ccccc3C2=O)CC1,5.97
ZINC000001537713,COc1cccc2c1C[C@]1(CCCN1CCCCN1C(=O)CC3(CCCC3)CC1=O)CO2,5.89
ZINC000001537714,COc1cccc2c1C[C@@]1(CCCN1CCCCN1C(=O)CC3(CCCC3)CC1=O)CO2,5.89
ZINC000001542113,N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1,5.3
ZINC000001542241,O=C1CC2(CCCC2)CC(=O)N1OCCCN1CCN(c2nsc3ccccc23)CC1,5.26
ZINC000001554701,CCCN(CCCCNS(=O)(=O)c1ccc(C)cc1)[C@H]1COc2cccc(OC)c2C1,5.1
ZINC000001554702,CCCN(CCCCN1C(=O)[C@H]2CCC[C@H]2C1=O)[C@H]1COc2cccc(OC)c2C1,5.0
ZINC000001571800,Clc1cncc(N2CCNCC2)n1,6.75
ZINC000001592424,CNCCc1c[nH]c2ccc(O)cc12,7.35
ZINC000001635352,CN1CCN(c2nc3cc(F)ccc3n3cccc23)CC1,6.43
ZINC000001714738,CN(C)CCCSc1ccccc1NC(=O)/C=C/c1ccccc1,6.0
ZINC000001854471,O=[N+]([O-])c1ccc2[nH]cc(C3=CCNCC3)c2c1,8.46
ZINC000001894220,CCCOc1ccc2[nH]cc(C3=CCNCC3)c2n1,8.7
ZINC000002003474,CNCCc1c[nH]c(CCC(c2ccccc2)c2ccccc2)n1,5.09
ZINC000002012156,C[C@H](N)Cc1c[nH]c2ccc(O)cc12,7.07
ZINC000002012157,C[C@@H](N)Cc1c[nH]c2ccc(O)cc12,7.07
ZINC000002034700,NCCc1c[nH]c2cccc(O)c12,5.98
ZINC000002168450,CCc1ccccc1N1CCNCC1,8.09
ZINC000002379519,C[C@@H](N)Cc1c[nH]c2ccc(OCc3cccs3)cc12,6.4
ZINC000002390001,N#Cc1ccccc1N1CCNCC1,7.66
ZINC000002516018,CN1CCN(c2nc3cc(C(F)(F)F)ccc3n3cccc23)CC1,6.82
ZINC000002529848,Fc1cccc(N2CCNCC2)c1,7.51
ZINC000002539058,CCCN(CCC)CCc1c[nH]c2ccc(OC)cc12,5.74
ZINC000002557963,O=C1CC2(CCCC2)CC(=O)N1CCCCNC[C@H]1COc2ccccc2O1,6.2
ZINC000002562379,NCCc1c[nH]c2cc(O)ccc12,5.23
ZINC000002567336,COc1cccc2c1C[C@H](N)CC2,6.04
ZINC000002568243,COc1ccc2[nH]cc(C3=CCNCC3)c2c1,8.7
ZINC000002572146,Cc1[nH]c2ccc(O)cc2c1CCN,6.28
ZINC000002988837,CCCN(CCC)C[C@H](O)COc1cccc2ccccc12,5.1
ZINC000002988838,CCCN(CCC)C[C@@H](O)COc1cccc2ccccc12,5.1
ZINC000003635820,CCCN(CCCCN1C(=O)CC2(CCCC2)CC1=O)[C@@H]1COc2cccc(OC)c2C1,5.3
ZINC000003635823,CCCN(CCCCN1C(=O)CC2(CCCC2)CC1=O)[C@H]1COc2cccc(OC)c2C1,5.3
ZINC000003650259,CCCN(CCC)[C@H]1CCc2cccc(OC)c2C1,5.4
ZINC000003650260,CCCN(CCC)[C@@H]1CCc2cccc(OC)c2C1,5.4
ZINC000003716182,CC(C)c1ccccc1N1CCNCC1,8.4
ZINC000003776867,c1ccc2c(c1)C[C@H]2CCN1CCN(c2cccc3c2OCCO3)CC1,6.22
ZINC000003776870,c1ccc2c(c1)CC[C@H]2CCN1CCN(c2cccc3c2OCCO3)CC1,6.38
ZINC000003779247,COc1ccc2[nH]cc(C[C@H]3CCCN3C)c2c1,6.08
ZINC000003779258,CNS(=O)(=O)Cc1ccc2[nH]cc(C[C@H]3CCCN3C)c2c1,7.84
ZINC000003781952,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,5.85
ZINC000003786466,CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,7.4
ZINC000003789853,NC(=O)c1ccc2[nH]c3c(c2c1)C[C@H](N)CC3,8.0
ZINC000003797946,CS(=O)(=O)Nc1ccc(Cc2noc(-c3ccc4[nH]cc(CCN)c4c3)n2)cc1,9.2
ZINC000003800232,CCCN(CCCCNS(=O)(=O)c1ccc(C)cc1)[C@@H]1COc2cccc(OC)c2C1,5.1
ZINC000003800235,CCCN(CCCCN1C(=O)[C@H]2CCC[C@H]2C1=O)[C@@H]1COc2cccc(OC)c2C1,5.0
ZINC000003807663,COc1ccc2[nH]c3c(c2c1)C[C@H](N)CC3,6.47
ZINC000003812551,COc1ccc(N2CCN(CC[C@H]3OCCc4ccccc43)CC2)cc1,5.14
ZINC000003812975,CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,7.96
ZINC000003826485,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN3CC[C@@H](CNCc4ccccc4)C3)c2c1,7.21
ZINC000003827662,OC[C@H](NC1CCN(CCCc2c[nH]c3ccc(-n4cnnc4)cc23)CC1)c1ccc(F)cc1,6.82
ZINC000003828610,CNC(=O)c1ccc2c(c1)CCO[C@H]2CCN1CCN(c2ccc(OC)cc2)CC1,5.24
ZINC000003831001,CCN(CC)C(=O)N[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,8.34
ZINC000003870312,CCCN(CCC)[C@@H]1CCc2cccc(O)c2C1,6.59
ZINC000003870313,CCCN(CCC)[C@H]1CCc2cccc(O)c2C1,6.59
ZINC000003883734,Brc1ccc2[nH]cc(C3=CCNCC3)c2c1,8.49
ZINC000003948260,CN(C)[C@@H]1CC[C@H](c2c[nH]c3ccc(C#N)cc23)C1,6.47
ZINC000003959350,Cc1[nH]c2ccccc2c1C1=CCNCC1,6.05
ZINC000003962635,CC(C)CN(C)CC1(O)CCN(CCCc2c[nH]c3ccc(-n4cnnc4)cc23)CC1,7.52
ZINC000003963295,COc1ccc(NC(=O)c2ccc(-c3ccc(C(=N)N)cc3C)cc2)cc1N1CCN(C)CC1,9.3
ZINC000003976847,NC(=O)c1ccc2c(c1)CCO[C@H]2CCN1CC=C(c2c[nH]c3cc(F)ccc23)CC1,6.69
ZINC000003978005,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,9.42
ZINC000003995603,O=C1CC2(CCCC2)CC(=O)N1CCCCNC[C@@H]1COc2ccccc2O1,6.2
ZINC000003995616,CC(C)[C@@]1(NC(=O)[C@@H]2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O,7.96
ZINC000003995822,C[C@H](N)Cc1c[nH]c2ccc(OCc3cccs3)cc12,6.4
ZINC000003995919,C1=C(CN2CCOCC2)COc2c1cccc2OC[C@H]1CNCCO1,7.33
ZINC000004244898,O=[N+]([O-])c1cccc(N2CCNCC2)c1,7.47
ZINC000004618051,COc1ccc(N2CCN(CC[C@@H]3OCCc4ccccc43)CC2)cc1,5.14
ZINC000005162056,FC(F)(F)c1ccc2c(c1)N1CCNC[C@@H]1CC2,7.17
ZINC000005162058,FC(F)(F)c1ccc2c(c1)N1CCNC[C@H]1CC2,7.17
ZINC000005162671,c1ccc2c(c1)CC[C@@H]2CCN1CCN(c2cccc3c2OCCO3)CC1,6.38
ZINC000005162693,c1ccc2c(c1)C[C@@H]2CCN1CCN(c2cccc3c2OCCO3)CC1,6.22
ZINC000005319617,COc1ccccc1N1CCN(CCCCNC(=O)C23CC4CC(CC(C4)C2)C3)CC1,6.05
ZINC000005765126,COc1cc(C[C@@H](C)N)c(OC)cc1C,5.68
ZINC000005765127,COc1cc(C[C@H](C)N)c(OC)cc1C,5.68
ZINC000005832849,CCCN(CCC)CCc1c[nH]c2ccc(O)cc12,5.37
ZINC000006093980,NC(=O)c1ccc2[nH]c3c(c2c1)C[C@@H](N)CC3,8.0
ZINC000006322580,C1=C(CN2CCOCC2)COc2c1cccc2OC[C@@H]1CNCCO1,7.22
ZINC000008750345,CNCCOc1cc(Cl)ccc1Cl,5.44
ZINC000012356089,CCCN(CC1CC1)[C@@H]1CCc2ccc3[nH]cc(C=O)c3c2C1,6.71
ZINC000012356091,CCCN(CC1CC1)[C@H]1CCc2ccc3[nH]cc(C=O)c3c2C1,6.71
ZINC000012356130,Oc1nc2ccc(CCN3CCN(c4ccccc4)CC3)cc2s1,6.52
ZINC000012356234,COc1ccccc1N1CCN(CCCc2ccc3nc(O)sc3c2)CC1,7.21
ZINC000012356246,COc1cccc2c1C[C@H](NCCCCN1C(=O)c3ccccc3C1=O)CO2,5.15
ZINC000012356247,COc1cccc2c1C[C@@H](NCCCCN1C(=O)c3ccccc3C1=O)CO2,5.15
ZINC000012650844,COc1cccc2c1C[C@@H](N)CC2,6.04
ZINC000013449380,CC[C@H](C)Oc1ccccc1N1CCN(Cc2ccc(CN3CCCCC3=O)n2C)CC1,7.35
ZINC000013449406,CC(C)Oc1ccccc1N1CCN(Cc2ccc(CN3CCCCCCC3=O)n2C)CC1,7.12
ZINC000013493019,CN1CC[C@@H](CCN2CCC(c3cn(-c4ccc(F)cc4)c4ccc(-c5ncn(C)n5)cc34)CC2)C1=O,7.0
ZINC000013493020,CN1CC[C@H](CCN2CCC(c3cn(-c4ccc(F)cc4)c4ccc(-c5ncn(C)n5)cc34)CC2)C1=O,7.0
ZINC000013523588,CN1CCC(c2c[nH]c3c[nH]/c(=N\C(=O)c4ccc(F)cc4)cc23)CC1,7.1
ZINC000013553510,CN1CCC[C@@H]1Cc1c[nH]c2ccc(C3=CCN(C(=O)NC45CC6CC(CC(C6)C4)C5)CC3)cc12,7.96
ZINC000013553516,CN1CCC[C@@H]1Cc1c[nH]c2ccc(C3=CCN(/C(S)=N/C45CC6CC(CC(C6)C4)C5)CC3)cc12,7.41
ZINC000013557014,c1ccc(CC2CCN(CCCc3c[nH]c4ccc(-n5cnnc5)cc34)CC2)cc1,7.72
ZINC000013557016,CN(Cc1ccccc1)C1CCN(CCCc2c[nH]c3ccc(-n4cnnc4)cc23)CC1,6.85
ZINC000013557022,Fc1ccccc1CC1(F)CCN(CCCc2c[nH]c3ccc(-n4cnnc4)cc23)CC1,8.51
ZINC000013557023,Fc1cccc(CC2(F)CCN(CCCc3c[nH]c4ccc(-n5cnnc5)cc34)CC2)c1,8.28
ZINC000013557024,Fc1ccccc1CCC1(F)CCN(CCCc2c[nH]c3ccc(-n4cnnc4)cc23)CC1,7.8
ZINC000013557026,Fc1ccc(CCC2(F)CCN(CCCc3c[nH]c4ccc(-n5cnnc5)cc34)CC2)cc1,7.6
ZINC000013557028,C[C@@H](CC1(F)CCN(CCCc2c[nH]c3ccc(-n4cnnc4)cc23)CC1)c1ccccc1,7.55
ZINC000013557029,C[C@H](CC1(F)CCN(CCCc2c[nH]c3ccc(-n4cnnc4)cc23)CC1)c1ccccc1,7.55
ZINC000013557072,F[C@H](Cc1c[nH]c2ccc(-n3cnnc3)cc12)CN1CCC(Cc2ccccc2)CC1,7.21
ZINC000013557073,F[C@H](Cc1c[nH]c2ccc(-n3cnnc3)cc12)CN1CCC(OCc2ccccc2)CC1,5.52
ZINC000013557075,CN(Cc1ccccc1)C1CCN(C[C@H](F)Cc2c[nH]c3ccc(-n4cnnc4)cc23)CC1,5.92
ZINC000013557077,FC(F)(Cc1c[nH]c2ccc(-n3cnnc3)cc12)CN1CCC(Cc2ccccc2)CC1,5.89
ZINC000013557079,FC(F)(Cc1c[nH]c2ccc(-n3cnnc3)cc12)CN1CCC(COc2ccccc2)CC1,5.14
ZINC000013557082,FC(F)(Cc1c[nH]c2ccc(-n3cnnc3)cc12)CN1CCC(CCc2ccccc2)CC1,5.24
ZINC000013671937,Cc1cc(N(C)CCN(C)C)nc2ccc(NC(=O)/C=C/c3ccc(OC(F)(F)F)cc3)cc12,6.1
ZINC000013671987,Cc1cc(OCCN(C)C)nc2ccc(NC(=O)COc3ccc(Cl)cc3Cl)cc12,9.7
ZINC000013733317,CCCN1CC[C@H]2c3c(cccc3OC)C[C@@H]2C1,5.3
ZINC000013733322,COc1cccc2c1[C@@H]1CCN(CCCN3C(=O)CC4(CCCC4)CC3=O)C[C@H]1C2,5.13
ZINC000013733328,COc1cccc2c1[C@@H]1CCN(CCCCN3C(=O)CC4(CCCC4)CC3=O)C[C@H]1C2,6.1
ZINC000013733331,COc1cccc2c1[C@@H]1CCN(CCCN3C(=O)c4ccccc4S3(=O)=O)C[C@H]1C2,6.07
ZINC000013733334,COc1cccc2c1[C@@H]1CCN(CCCCN3C(=O)c4ccccc4S3(=O)=O)C[C@H]1C2,6.49
ZINC000013733337,COc1cccc2c1[C@@H]1CCN(CCNC(=O)c3ccc(F)cc3)C[C@H]1C2,6.05
ZINC000013737041,CCCN(CCC)[C@@H]1COc2cccc(OC)c2C1,6.29
ZINC000013737043,CCCN(CCC)[C@H]1COc2cccc(OC)c2C1,6.29
ZINC000013737048,CCCN(CCCN1C(=O)c2ccccc2C1=O)[C@@H]1COc2cccc(OC)c2C1,5.52
ZINC000013737050,CCCN(CCCN1C(=O)c2ccccc2C1=O)[C@H]1COc2cccc(OC)c2C1,5.52
ZINC000013737052,CCCN(CCCCN1C(=O)c2ccccc2C1=O)[C@@H]1COc2cccc(OC)c2C1,6.4
ZINC000013737054,CCCN(CCCCN1C(=O)c2ccccc2C1=O)[C@H]1COc2cccc(OC)c2C1,6.4
ZINC000013737056,CCCN(CCCCn1c(=O)oc2cccnc21)[C@@H]1COc2cccc(OC)c2C1,6.0
ZINC000013737058,CCCN(CCCCn1c(=O)oc2cccnc21)[C@H]1COc2cccc(OC)c2C1,6.0
ZINC000013737073,CCCN(CCCCN1C(=O)CC(C)(C)CC1=O)[C@@H]1COc2cccc(OC)c2C1,5.0
ZINC000013737076,CCCN(CCCCN1C(=O)CC(C)(C)CC1=O)[C@H]1COc2cccc(OC)c2C1,5.0
ZINC000013737078,CCCN(CCCCN1C(=O)c2ccccc2S1(=O)=O)[C@@H]1COc2cccc(OC)c2C1,6.0
ZINC000013737080,CCCN(CCCCN1C(=O)c2ccccc2S1(=O)=O)[C@H]1COc2cccc(OC)c2C1,6.0
ZINC000013737103,CCCN(CCCNS(=O)(=O)c1ccc(C)cc1)[C@@H]1COc2cccc(OC)c2C1,5.7
ZINC000013737105,CCCN(CCCNS(=O)(=O)c1ccc(C)cc1)[C@H]1COc2cccc(OC)c2C1,5.7
ZINC000013737107,CCCN(CCCCNC(=O)c1ccc(F)cc1)[C@@H]1COc2cccc(OC)c2C1,5.52
ZINC000013737108,CCCN(CCCCNC(=O)c1ccc(F)cc1)[C@H]1COc2cccc(OC)c2C1,5.52
ZINC000013737110,CCCN(CCCCNC(=O)c1ccccc1OC)[C@@H]1COc2cccc(OC)c2C1,6.0
ZINC000013737113,CCCN(CCCCNC(=O)c1ccccc1OC)[C@H]1COc2cccc(OC)c2C1,6.0
ZINC000013738698,CCCN(CCC)[C@@H]1CCc2ccc3[nH]cc(CC(F)(F)F)c3c2C1,6.39
ZINC000013738699,CCCN(CCC)[C@H]1CCc2ccc3[nH]cc(CC(F)(F)F)c3c2C1,6.39
ZINC000013741688,CCCN[C@@H]1CCc2cc(F)ccc2C1,5.82
ZINC000013741689,CCCN[C@H]1CCc2cc(F)ccc2C1,5.82
ZINC000013741694,CCCN(CCC)[C@@H]1CCc2cc(F)c3[nH]cc(C=O)c3c2C1,7.09
ZINC000013741696,CCCN(CCC)[C@@H]1CCc2cc(F)c3[nH]cc(C#N)c3c2C1,6.92
ZINC000013741697,CCCN(CCC)[C@H]1CCc2cc(F)c3[nH]cc(C#N)c3c2C1,6.92
ZINC000013741700,CCCc1c[nH]c2c(F)cc3c(c12)C[C@H](N(CCC)CCC)CC3,6.75
ZINC000013741701,CCCc1c[nH]c2c(F)cc3c(c12)C[C@@H](N(CCC)CCC)CC3,6.75
ZINC000013741702,CCCN(CCC)[C@@H]1CCc2cc(F)c3c(ccn3C)c2C1,5.78
ZINC000013741703,CCCN(CCC)[C@H]1CCc2cc(F)c3c(ccn3C)c2C1,5.78
ZINC000013741704,CCCN(CCC)[C@@H]1CCc2cc(F)c3c(c(C=O)cn3C)c2C1,6.21
ZINC000013741705,CCCN(CCC)[C@H]1CCc2cc(F)c3c(c(C=O)cn3C)c2C1,6.21
ZINC000013741706,CCCN(CCC)[C@@H]1CCc2ccc3[nH]cc(C(=O)C(F)(F)F)c3c2C1,6.55
ZINC000013741707,CCCN(CCC)[C@H]1CCc2ccc3[nH]cc(C(=O)C(F)(F)F)c3c2C1,6.55
ZINC000013741708,CCCN(CCC)[C@@H]1CCc2ccc3[nH]cc(C(C)=O)c3c2C1,6.23
ZINC000013741709,CCCN(CCC)[C@H]1CCc2ccc3[nH]cc(C(C)=O)c3c2C1,6.23
ZINC000013741716,CCCN(CCC)[C@@H]1CCc2ccc3c(c2C1)CC(=O)N3,6.71
ZINC000013741717,CCCN(CCC)[C@H]1CCc2ccc3c(c2C1)CC(=O)N3,6.71
ZINC000013741720,CCCN(CCC)[C@@H]1CCc2ccc3[nH]cc(C)c3c2C1,6.1
ZINC000013741721,CCCN(CCC)[C@H]1CCc2ccc3[nH]cc(C)c3c2C1,6.1
ZINC000013741722,CCCN(CCC)[C@@H]1CCc2ccc3c(c(C=O)cn3C)c2C1,6.36
ZINC000013741723,CCCN(CCC)[C@H]1CCc2ccc3c(c(C=O)cn3C)c2C1,6.36
ZINC000013741727,CCCN(CCC)[C@H]1CCc2ccc3[nH]cc(S(C)(=O)=O)c3c2C1,6.43
ZINC000013741728,CCCN[C@@H]1CCc2ccc3[nH]ccc3c2C1,6.32
ZINC000013741729,CCCN[C@H]1CCc2ccc3[nH]ccc3c2C1,6.32
ZINC000013741737,CCCN(Cc1ccccc1)[C@@H]1CCc2ccc3[nH]ccc3c2C1,5.34
ZINC000013741738,CCCN(Cc1ccccc1)[C@H]1CCc2ccc3[nH]ccc3c2C1,5.34
ZINC000013741739,CCCN(CCc1ccccc1)[C@@H]1CCc2ccc3[nH]ccc3c2C1,6.6
ZINC000013741740,CCCN(CCc1ccccc1)[C@H]1CCc2ccc3[nH]ccc3c2C1,6.6
ZINC000013741743,CCCN(CCCc1ccccc1OC)[C@@H]1CCc2ccc3[nH]ccc3c2C1,7.4
ZINC000013741744,CCCN(CCCc1ccccc1OC)[C@H]1CCc2ccc3[nH]ccc3c2C1,7.4
ZINC000013741745,CCCN(CCCOc1cccc(Cl)c1)[C@@H]1CCc2ccc3[nH]ccc3c2C1,6.61
ZINC000013741746,CCCN(CCCOc1cccc(Cl)c1)[C@H]1CCc2ccc3[nH]ccc3c2C1,6.61
ZINC000013741747,CCCN(CCCCN1C(=O)CC(C)(C)CC1=O)[C@@H]1CCc2ccc3[nH]ccc3c2C1,6.65
