id,smiles,pKi
ZINC000026267226,COc1cc(COc2cc(N)c(Cl)cc2C(=O)CCC2CCN(CCNS(C)(=O)=O)CC2)cc(OC)c1,8.41
ZINC000026579849,O=C(N[C@H]1CN2CCC1CC2)c1cc(Cl)cc2c1OCC2,6.55
ZINC000026579984,O=C(N[C@@H]1CN2CCC1CC2)c1cc(Cl)cc2c1OCC2,6.77
ZINC000026580238,CCCC[N+]12CCC(CC1)[C@@H](NC(=O)c1cc(Cl)c(N)c3c1OCC3)C2,6.38
ZINC000026828049,COc1cc(N)c(Cl)cc1C(=O)NC[C@@H]1CCN2CCC[C@@]12C,6.35
ZINC000027083407,CC(C)n1c(=O)n(C(=O)NC2C[C@@H]3CCC[C@H](C2)N3C)c2ccccc21,7.39
ZINC000027085311,CCn1c(=O)n(C(=O)NC2C[C@@H]3CCC[C@H](C2)N3C)c2ccccc21,6.44
ZINC000027717936,COc1cc(N)c(Cl)cc1C(=O)OCCN1CCC(C(=O)c2ccccc2)CC1,8.12
ZINC000028087327,COc1cc(N)c(Cl)cc1C(=O)NC[C@@H](O)CN1CCC(CN2CCC(N)CC2)CC1,7.39
ZINC000028087332,COc1cc(N)c(Cl)cc1C(=O)NC[C@H](O)CN1CCC(CN2CCC(N)CC2)CC1,7.39
ZINC000028526528,COc1ccc2[nH]c(C)c(C3=CCNCC3)c2c1,5.01
ZINC000028569281,O=C(OC[C@@H]1CCN2CCC[C@@H]12)c1c[nH]c2ccccc12,9.74
ZINC000029210629,COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1CCN(CCCOc2ccc(F)cc2)C[C@H]1OC,7.84
ZINC000029221561,CCN1CCC(OC(=O)c2cc(Cl)c(N)cc2OC)CC1,7.99
ZINC000029224338,CCN1CCC[C@@H](OC(=O)c2cc(Cl)c(N)cc2OC)C1,7.46
ZINC000029224342,CCN1CCC[C@H](OC(=O)c2cc(Cl)c(N)cc2OC)C1,7.46
ZINC000029224384,COc1cc(N)c(Cl)cc1C(=O)OC1CCN(C)CC1,7.64
ZINC000029466619,COc1cc(N)c(Cl)cc1NC(=O)OCCN1C[C@H](C)C[C@@H](C)C1,8.62
ZINC000029466622,COc1cc(N)c(Cl)cc1NC(=O)OCCN1C[C@@H](C)C[C@H](C)C1,8.62
ZINC000029471670,COc1ccccc1NC(=O)OCCCN1CCCCC1,7.09
ZINC000034643825,CC(C)n1c(=O)c(C(=O)NCCCN2CCCCC2)c(O)c2ccsc21,7.44
ZINC000034866289,CC(C)(C)CCN1CC[C@H](CNC(=O)c2cc(Cl)cc(Cl)c2)[C@H](F)C1,5.85
ZINC000035907396,O=C1CSC(=O)N1CCCCCCCCNC[C@H]1CCc2ccccc2O1,7.22
ZINC000035907397,O=C1CSC(=O)N1CCCCCCCCNC[C@@H]1CCc2ccccc2O1,7.22
ZINC000040379014,Cc1csc2nc(OCC3CCN(C(C)C)CC3)c3cccn3c12,8.19
ZINC000040379316,c1cc2c(OCCCN3CCCC3)nc3ccsc3n2c1,7.13
ZINC000040394401,C=CCCN1CCC(COc2nc3ccsc3n3cccc23)CC1,7.43
ZINC000040395518,c1cc2c(OCCN3CCCCC3)nc3ccsc3n2c1,6.38
ZINC000040395629,CCCCN1CCC(COc2nc3scc(C)c3n3cccc23)CC1,8.27
ZINC000040395645,c1cc2c(OCCCCN3CCCCC3)nc3ccsc3n2c1,7.24
ZINC000040395650,c1ccc(CN2CCC(COc3nc4ccsc4n4cccc34)CC2)cc1,7.28
ZINC000040395656,c1cc2c(OCCCN3CCCCC3)nc3ccsc3n2c1,7.28
ZINC000040401547,CCCCCN1CCC(COc2nc3ccsc3n3cccc23)CC1,7.59
ZINC000040407330,C=CCCN1CCC(COc2nc3scc(C)c3n3cccc23)CC1,7.95
ZINC000040407930,Cc1csc2nc(OCC3CCN(Cc4ccccc4)CC3)c3cccn3c12,7.66
ZINC000040408131,CC(C)N1CCC(COc2nc3ccsc3n3cccc23)CC1,7.74
ZINC000040424131,CN1CCC(COc2nc3sccc3n3cccc23)CC1,7.42
ZINC000040836534,CCN(CC)CCCCOc1nc2ccsc2n2cccc12,7.79
ZINC000040891617,C=CCN1CCC(COc2nc3sccc3n3cccc23)CC1,7.53
ZINC000040891618,Cc1csc2nc(OCCCN3CCCCC3)c3cccn3c12,7.89
ZINC000040891822,CCCN1CCC(COc2nc3scc(C)c3n3cccc23)CC1,8.76
ZINC000040892416,CN1CCC(COc2nc3ccsc3n3cccc23)CC1,7.23
ZINC000040892799,CCCCN1CCC(COc2nc3sccc3n3cccc23)CC1,7.68
ZINC000040894035,CCN1CCC(COc2nc3scc(C)c3n3cccc23)CC1,8.02
ZINC000040895255,C=CCN1CCC(COc2nc3ccsc3n3cccc23)CC1,8.06
ZINC000040896193,CCCN1CCC(COc2nc3sccc3n3cccc23)CC1,7.93
ZINC000040897039,CCCCCN1CCC(COc2nc3sccc3n3cccc23)CC1,7.31
ZINC000040900760,C=CCN1CCC(COc2nc3scc(C)c3n3cccc23)CC1,8.07
ZINC000040977395,c1cc2c(OCC[C@@H]3CCCCN3)nc3ccsc3n2c1,6.21
ZINC000040977397,c1cc2c(OCC[C@H]3CCCCN3)nc3ccsc3n2c1,6.21
ZINC000045254571,COc1cccc([C@]2(O)CCCC[C@H]2CN2CC[C@H](NC(=O)c3cc(Cl)c(N)cc3OC)[C@H](OC)C2)c1,5.34
ZINC000045258680,COc1cccc([C@@]2(O)CCCC[C@@H]2CN2CC[C@H](NC(=O)c3cc(Cl)c(N)cc3OC)[C@H](OC)C2)c1,5.21
ZINC000045286576,COc1cccc([C@]2(O)CCCC[C@H]2CN2CC[C@@H](NC(=O)c3cc(Cl)c(N)cc3OC)[C@@H](OC)C2)c1,6.92
ZINC000045288544,COc1cccc([C@@]2(O)CCCC[C@@H]2CN(C)CCNC(=O)c2cc(Cl)c(N)cc2OC)c1,5.3
ZINC000045324055,COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN(C[C@@H]2CCCC[C@@]2(O)c2cccc(O)c2)C[C@H]1OC,7.05
ZINC000052955754,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,6.58
ZINC000058522899,COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN2CC[C@H]1C2,7.39
ZINC000064560506,Cc1csc2nc(OCC3CCN(C/C=C/I)CC3)c3cccn3c12,6.89
ZINC000064573087,C#CCN1CCC(COc2nc3scc(C)c3n3cccc23)CC1,6.05
ZINC000068199255,Cn1cc2c(OCC3CCN(CCN4CCOCC4)CC3)nc3ccccc3c2c1,8.6
ZINC000068199258,Cn1cc2c(OCC3CCN(CCc4ccc(N)cc4)CC3)nc3ccccc3c2c1,8.3
ZINC000068247203,O=C(O)c1ccccc1-c1ccc(CN2CCC(COC(=O)c3c4n(c5ccccc35)CCCO4)CC2)cc1,10.3
ZINC000068247204,C[C@H](C(=O)O)c1ccc(CN2CCC(COC(=O)c3c4n(c5ccccc35)CCCO4)CC2)cc1,9.5
ZINC000068247205,C[C@@H](C(=O)O)c1ccc(CN2CCC(COC(=O)c3c4n(c5ccccc35)CCCO4)CC2)cc1,9.5
ZINC000073199003,O=C1[C@@H]2CCCN2C(=O)N1CCCCNCc1ccc2ccccc2c1,6.24
ZINC000073199004,O=C1[C@H]2CCCN2C(=O)N1CCCCNCc1ccc2ccccc2c1,6.24
ZINC000073258613,O=C1[C@@H]2CCCN2C(=O)N1CCCCNCCc1ccc2ccccc2c1,6.23
ZINC000073258615,O=C1[C@H]2CCCN2C(=O)N1CCCCNCCc1ccc2ccccc2c1,6.23
ZINC000084708735,CNC1=NC(=O)/C(=C/c2c[nH]c3c(Br)cccc23)N1,6.22
ZINC000084709543,CNC1=NC(=O)/C(=C/c2c[nH]c3ccccc23)N1,6.03
ZINC000084709545,CNC1=NC(=O)/C(=C/c2c[nH]c3cccc(Br)c23)N1,6.33
ZINC000084709547,CNC1=NC(=O)/C(=C/c2c[nH]c3cc(Br)ccc23)N1,5.94
ZINC000084712274,CNC1=NC(=O)/C(=C/c2c[nH]c3ccc(Br)cc23)N1,6.65
ZINC000094566092,COc1cc2nc(N3CCN(C(=O)[C@@H]4COc5ccccc5O4)CC3)nc(N)c2cc1OC,6.9
ZINC000094566093,COc1cc2nc(N3CCN(C(=O)[C@H]4COc5ccccc5O4)CC3)nc(N)c2cc1OC,6.9
ZINC000095543847,CCOc1ccccc1NC(=O)OCCN1C[C@H](C)C[C@@H](C)C1,8.94
ZINC000095564887,CNC(=O)CCN1CCC(CNC(=O)c2nn(C(C)C)c3ccccc23)CC1,9.3
ZINC000095564934,CC(C)n1nc(C(=O)NCC2CCN(CCc3ccc(O)cc3)CC2)c2ccccc21,9.6
ZINC000095565803,CC(C)n1cc2c(OCC3CCN(CCc4ccccc4)CC3)nc3ccccc3c2c1,6.9
ZINC000095565998,CC(C)n1nc(C(=O)NCC2CC[N+](C)(CCc3ccccc3)CC2)c2ccccc21,7.5
ZINC000095566156,CC(C)n1nc(C(=O)NCC2CCN(CCN3CCOCC3)CC2)c2ccccc21,9.4
ZINC000095566157,CC(C)n1nc(C(=O)NCC2CCN(CCCN(C)C)CC2)c2ccccc21,9.1
ZINC000095566158,CC(C)n1nc(C(=O)NCC2CCN(CCNS(C)(=O)=O)CC2)c2ccccc21,9.5
ZINC000095566173,CC(C)n1nc(C(=O)NCC2CCN(Cc3ccccc3)CC2)c2ccccc21,9.2
ZINC000095572738,CCCN1CCC(COc2nc3ccccc3c3cc(F)ccc23)CC1,6.68
ZINC000095572782,CCCN1CCC(COc2nc3ccc(C)cc3c3ccccc23)CC1,6.61
ZINC000095574645,CCCN1CCC(COc2nc3ccc(OC)cc3c3ccccc23)CC1,6.63
ZINC000095575809,CCCN1CCC(COc2nc3c(C)cccc3c3ccccc23)CC1,7.0
ZINC000095576467,CCCN1CCC(COc2nc3ccccc3c3ccc(F)cc23)CC1,6.81
ZINC000095576504,Ic1ccc(CCCN2CCC(COc3nc4ccccc4c4ccccc34)CC2)cc1,6.94
ZINC000095578169,CCCN1CCC(COc2nc3cc(OC)ccc3c3ccccc23)CC1,5.72
ZINC000095579111,CCCN1CCC(COc2nc3ccccc3c3ccccc23)CC1,7.29
ZINC000095580218,CCCN1CCC(COc2nc3cc(C)ccc3c3ccccc23)CC1,6.16
ZINC000095580301,CCCN1CCC(COc2nc3ccccc3c3cccc(F)c23)CC1,7.67
ZINC000096272864,CC(=O)N(C)C[C@@H](O)CN1CCC(CNC(=O)c2cccc3[nH]c(C(C)C)nc23)CC1,8.8
ZINC000096272865,CC(=O)N(C)C[C@H](O)CN1CCC(CNC(=O)c2cccc3[nH]c(C(C)C)nc23)CC1,8.8
ZINC000096272866,COC(=O)N(C)C[C@@H](O)CN1CCC(CNC(=O)c2cccc3[nH]c(C(C)C)nc23)CC1,8.7
ZINC000096272867,COC(=O)N(C)C[C@H](O)CN1CCC(CNC(=O)c2cccc3[nH]c(C(C)C)nc23)CC1,8.7
ZINC000096272868,CC(C)c1nc2c(C(=O)NCC3CCN(C[C@H](O)CN(C)S(C)(=O)=O)CC3)cccc2[nH]1,9.4
ZINC000096272869,CC(C)c1nc2c(C(=O)NCC3CCN(C[C@@H](O)CN(C)S(C)(=O)=O)CC3)cccc2[nH]1,9.4
ZINC000096272873,CC(C)c1nc2c(C(=O)NCC3CCN(C[C@H](O)CN4CCN(S(C)(=O)=O)CC4)CC3)cc(Cl)cc2[nH]1,9.5
ZINC000096272874,CC(C)c1nc2c(C(=O)NCC3CCN(C[C@@H](O)CN4CCN(S(C)(=O)=O)CC4)CC3)cc(Cl)cc2[nH]1,9.5
ZINC000096272875,CS(=O)(=O)N1CCN(C[C@H](O)CN2CCC(CNC(=O)c3cccc4[nH]c(-c5ccccc5)nc34)CC2)CC1,8.9
ZINC000096272876,CS(=O)(=O)N1CCN(C[C@@H](O)CN2CCC(CNC(=O)c3cccc4[nH]c(-c5ccccc5)nc34)CC2)CC1,8.9
ZINC000096272877,CC(F)(F)c1nc2c(C(=O)NCC3CCN(C[C@H](O)CN4CCN(S(C)(=O)=O)CC4)CC3)cccc2[nH]1,9.1
ZINC000096272878,CC(F)(F)c1nc2c(C(=O)NCC3CCN(C[C@@H](O)CN4CCN(S(C)(=O)=O)CC4)CC3)cccc2[nH]1,9.1
ZINC000096272879,CC(C)(C)c1nc2c(C(=O)NCC3CCN(C[C@H](O)CN4CCN(S(C)(=O)=O)CC4)CC3)cccc2[nH]1,8.5
ZINC000096272880,CC(C)(C)c1nc2c(C(=O)NCC3CCN(C[C@@H](O)CN4CCN(S(C)(=O)=O)CC4)CC3)cccc2[nH]1,8.5
ZINC000096272881,CS(=O)(=O)N1CCN(C[C@H](O)CN2CCC(CNC(=O)c3cccc4[nH]c(C5CC5)nc34)CC2)CC1,9.3
ZINC000096272882,CS(=O)(=O)N1CCN(C[C@@H](O)CN2CCC(CNC(=O)c3cccc4[nH]c(C5CC5)nc34)CC2)CC1,9.3
ZINC000096272883,CC(C)c1nc2c(C(=O)NCC3CCN(C[C@H](O)CN4CCN(S(C)(=O)=O)CC4)CC3)cccc2[nH]1,9.3
ZINC000096272884,CC(C)c1nc2c(C(=O)NCC3CCN(C[C@@H](O)CN4CCN(S(C)(=O)=O)CC4)CC3)cccc2[nH]1,9.3
ZINC000096272885,CCc1nc2c(C(=O)NCC3CCN(C[C@H](O)CN4CCN(S(C)(=O)=O)CC4)CC3)cccc2[nH]1,9.3
ZINC000096272886,CCc1nc2c(C(=O)NCC3CCN(C[C@@H](O)CN4CCN(S(C)(=O)=O)CC4)CC3)cccc2[nH]1,9.3
ZINC000096272887,CS(=O)(=O)N1CCN(C[C@H](O)CN2CCC(NC(=O)c3cccc4[nH]cnc34)CC2)CC1,6.6
ZINC000096272888,CS(=O)(=O)N1CCN(C[C@@H](O)CN2CCC(NC(=O)c3cccc4[nH]cnc34)CC2)CC1,6.6
ZINC000096272891,CS(=O)(=O)N1CCN(C[C@H](O)CN2CCC(CNC(=O)c3cccc4[nH]cnc34)CC2)CC1,8.2
ZINC000096272892,CS(=O)(=O)N1CCN(C[C@@H](O)CN2CCC(CNC(=O)c3cccc4[nH]cnc34)CC2)CC1,8.2
ZINC000100789299,COc1cc(N)c(Cl)cc1C(=O)OCCN1[C@H]2CCC[C@H]1CC2,8.03
ZINC000100806154,COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1C[C@H]2CC[C@H]1N(C)C2,6.0
ZINC000100808320,COc1cc(N)c(Cl)cc1C(=O)N[C@H]1C[C@H]2CC[C@H]1CN2C,6.0
ZINC000100818852,COc1cc(N)c(Cl)cc1C(=O)NC1[C@H]2CC3C[C@H]1CN3C2,6.42
ZINC000100820734,COc1cc(N)c(Cl)cc1C(=O)NCC1[C@H]2CC3C[C@H]1CN3C2,6.38
ZINC000100840225,CN1[C@H]2CC[C@H]1CC(NC(=O)c1cc(Cl)cc3[nH]cnc13)C2,6.5
ZINC000100840248,CN1[C@H]2CC[C@H]1CC(OC(=O)c1cc(Cl)cc3[nH]cnc13)C2,6.45
ZINC000100887950,Nc1cc2c(cc1Cl)C(=O)NC1CCN(CCOCCO2)CC1,7.53
ZINC000100902724,COc1cc(N)c(Cl)cc1C(=O)O[C@H]1C[C@H]2CC[C@H]1CN2C,7.08
ZINC000100926028,CN1[C@H]2CC(OC(=O)c3c[nH]c4ccccc34)C[C@H]1[C@H]1O[C@H]21,6.3
ZINC000101022733,COc1cc(N)c(Cl)cc1C(=O)NC1[C@H]2CC3C[C@H]1CN(C3)C2,7.24
ZINC000101022746,COc1cc(N)c(Cl)cc1C(=O)NCC1[C@H]2CC3C[C@H]1CN(C3)C2,7.29
ZINC000101238106,COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1[C@H]2C[C@H]3CN(C2)C[C@H]31,7.54
ZINC000101265230,COc1cc(NC(C)=O)c(Cl)cc1C(=O)NC1[C@H]2CC3C[C@H]1CN3C2,5.48
ZINC000101299773,Cc1csc2c1-n1cccc1/C2=N/OCCN(C)C,6.06
ZINC000101514807,CC(C)N(C)C[C@@H](O)CN1[C@H]2CC[C@@H]1C[C@H](NC(=O)c1nn(C(C)C)c3ccccc13)C2,8.4
ZINC000101514810,CC(C)N(C)C[C@H](O)CN1[C@H]2CC[C@@H]1C[C@H](NC(=O)c1nn(C(C)C)c3ccccc13)C2,8.4
ZINC000101514817,CC(C)n1nc(C(=O)N[C@@H]2C[C@@H]3CC[C@H](C2)N3C[C@H](O)CN2CCC(CNS(C)(=O)=O)CC2)c2ccccc21,9.2
ZINC000101514818,CC(C)n1nc(C(=O)N[C@@H]2C[C@@H]3CC[C@H](C2)N3C[C@@H](O)CN2CCC(CNS(C)(=O)=O)CC2)c2ccccc21,9.2
ZINC000101514832,COC[C@@H]1CCCN1C[C@@H](O)CN1[C@H]2CC[C@@H]1C[C@H](NC(=O)c1nn(C(C)C)c3ccccc13)C2,8.6
ZINC000101514835,COC[C@@H]1CCCN1C[C@H](O)CN1[C@H]2CC[C@@H]1C[C@H](NC(=O)c1nn(C(C)C)c3ccccc13)C2,8.6
ZINC000101514839,CC(C)n1nc(C(=O)N[C@@H]2C[C@@H]3CC[C@H](C2)N3C[C@H](O)CN2CCCCC2)c2ccccc21,8.7
ZINC000101514841,CC(C)n1nc(C(=O)N[C@@H]2C[C@@H]3CC[C@H](C2)N3C[C@@H](O)CN2CCCCC2)c2ccccc21,8.7
ZINC000101531604,CC(C)n1c(=O)c(C(=O)N[C@@H]2C[C@@H]3CC[C@H](C2)N3C[C@H](O)CNC(=O)N(C)C)cc2ccccc21,7.0
ZINC000101531610,CC(C)n1c(=O)c(C(=O)N[C@@H]2C[C@@H]3CC[C@H](C2)N3C[C@@H](O)CNC(=O)N(C)C)cc2ccccc21,7.0
ZINC000101531617,CC(C)n1c(=O)c(C(=O)N[C@@H]2C[C@@H]3CC[C@H](C2)N3C[C@H](O)CN(C)C(=O)N(C)C)cc2ccccc21,7.7
ZINC000101531622,CC(C)n1c(=O)c(C(=O)N[C@@H]2C[C@@H]3CC[C@H](C2)N3C[C@@H](O)CN(C)C(=O)N(C)C)cc2ccccc21,7.7
ZINC000101531629,COC(=O)NC[C@@H](O)CN1[C@H]2CC[C@@H]1C[C@H](NC(=O)c1cc3ccccc3n(C(C)C)c1=O)C2,7.3
ZINC000101531633,COC(=O)NC[C@H](O)CN1[C@H]2CC[C@@H]1C[C@H](NC(=O)c1cc3ccccc3n(C(C)C)c1=O)C2,7.3
ZINC000101531649,CC(=O)N(C)C[C@@H](O)CN1[C@H]2CC[C@@H]1C[C@H](NC(=O)c1cc3ccccc3n(C(C)C)c1=O)C2,7.9
ZINC000101531654,CC(=O)N(C)C[C@H](O)CN1[C@H]2CC[C@@H]1C[C@H](NC(=O)c1cc3ccccc3n(C(C)C)c1=O)C2,7.9
ZINC000101531661,CNC(=O)NC[C@@H](O)CN1[C@H]2CC[C@@H]1C[C@H](NC(=O)c1cc3ccccc3n(C(C)C)c1=O)C2,7.9
ZINC000101531668,CNC(=O)NC[C@H](O)CN1[C@H]2CC[C@@H]1C[C@H](NC(=O)c1cc3ccccc3n(C(C)C)c1=O)C2,7.9
ZINC000101531674,CC(C)n1c(=O)c(C(=O)N[C@@H]2C[C@@H]3CC[C@H](C2)N3C[C@H](O)CNS(C)(=O)=O)cc2ccccc21,8.1
ZINC000101531682,CC(C)n1c(=O)c(C(=O)N[C@@H]2C[C@@H]3CC[C@H](C2)N3C[C@@H](O)CNS(C)(=O)=O)cc2ccccc21,8.1
ZINC000101531701,CC(=O)NC[C@@H](O)CN1[C@H]2CC[C@@H]1C[C@H](NC(=O)c1cc3ccccc3n(C(C)C)c1=O)C2,8.2
ZINC000101531710,CC(=O)NC[C@H](O)CN1[C@H]2CC[C@@H]1C[C@H](NC(=O)c1cc3ccccc3n(C(C)C)c1=O)C2,8.2
ZINC000101531719,CNC(=O)N(C)C[C@@H](O)CN1[C@H]2CC[C@@H]1C[C@H](NC(=O)c1cc3ccccc3n(C(C)C)c1=O)C2,7.5
ZINC000101531727,CNC(=O)N(C)C[C@H](O)CN1[C@H]2CC[C@@H]1C[C@H](NC(=O)c1cc3ccccc3n(C(C)C)c1=O)C2,7.5
ZINC000101531734,CC(C)n1c(=O)c(C(=O)N[C@@H]2C[C@@H]3CC[C@H](C2)N3C[C@H](O)CN(C)C(N)=O)cc2ccccc21,7.7
ZINC000101531742,CC(C)n1c(=O)c(C(=O)N[C@@H]2C[C@@H]3CC[C@H](C2)N3C[C@@H](O)CN(C)C(N)=O)cc2ccccc21,7.7
ZINC000101531752,COC(=O)N(C)C[C@@H](O)CN1[C@H]2CC[C@@H]1C[C@H](NC(=O)c1cc3ccccc3n(C(C)C)c1=O)C2,8.0
ZINC000101531762,COC(=O)N(C)C[C@H](O)CN1[C@H]2CC[C@@H]1C[C@H](NC(=O)c1cc3ccccc3n(C(C)C)c1=O)C2,8.0
ZINC000101531770,CC(C)n1c(=O)c(C(=O)N[C@@H]2C[C@@H]3CC[C@H](C2)N3C[C@H](O)CNC(N)=O)cc2ccccc21,8.3
ZINC000101531780,CC(C)n1c(=O)c(C(=O)N[C@@H]2C[C@@H]3CC[C@H](C2)N3C[C@@H](O)CNC(N)=O)cc2ccccc21,8.3
ZINC000101687408,CS(=O)(=O)N1CCN(C[C@H](O)CN2[C@H]3CC[C@@H]2C[C@H](NC(=O)c2cccc4[nH]cnc24)C3)CC1,6.6
ZINC000101687413,CS(=O)(=O)N1CCN(C[C@@H](O)CN2[C@H]3CC[C@@H]2C[C@H](NC(=O)c2cccc4[nH]cnc24)C3)CC1,6.6
ZINC000103248560,Fc1cccc2c1nc(OCC1CCN(CCCC(F)(F)F)CC1)c1ccccc12,7.85
ZINC000103248561,Fc1cccc2c1nc(OCC1CCN(CC(F)F)CC1)c1cccnc12,7.04
ZINC000103248577,Fc1cccc2c1nc(OCC1CCN(CCC(F)(F)F)CC1)c1ccccc12,7.66
ZINC000103255764,Nc1c(Cl)cc(C(=O)OCC2CCN(CCCF)CC2)c2c1OCCO2,10.15
ZINC000103255766,Nc1c(Cl)cc(C(=O)OCC2CCN(CCF)CC2)c2c1OCCO2,9.7
ZINC000103255773,CN1CCC(COC(=O)c2cc(Cl)c(N)c3c2OCCO3)CC1,9.52
ZINC000169322342,COc1cc(N)c(Cl)cc1C(=O)OCCN1CCN(c2ccccc2-c2cnccn2)CC1,8.85
ZINC000169322874,CCCCN1CCC(CNC(=S)c2cccc3[nH]cnc23)CC1,9.82
ZINC000169322875,CCCCN1CCC(CNC(=S)c2cc(Cl)cc3[nH]cnc23)CC1,10.09
ZINC000169329280,c1ccc(CCN2CCC(COc3nc4ccsc4n4cccc34)CC2)cc1,7.3
ZINC000169329281,c1ccc(CCCN2CCC(COc3nc4ccsc4n4cccc34)CC2)cc1,7.12
ZINC000169329289,Fc1ccc(CN2CCC(COc3nc4ccsc4n4cccc34)CC2)cc1,7.0
ZINC000169329291,COc1ccc(CN2CCC(COc3nc4ccsc4n4cccc34)CC2)cc1,6.67
ZINC000169329293,c1cc2c(OCC3CCN(Cc4ccncc4)CC3)nc3ccsc3n2c1,6.76
ZINC000169329295,c1cc2c(OCC3CCN(CC4CC4)CC3)nc3ccsc3n2c1,7.28
ZINC000169329298,c1cc2c(OCC3CCN(CC4CCC4)CC3)nc3ccsc3n2c1,7.59
ZINC000169329299,c1cc2c(OCC3CCN(CC4CCCC4)CC3)nc3ccsc3n2c1,7.35
ZINC000169329302,c1cc2c(OCC3CCN(CC4CCCCC4)CC3)nc3ccsc3n2c1,7.1
ZINC000169329304,Cc1csc2nc(OCC3CCN(CC4CCCC4)CC3)c3cccn3c12,7.67
ZINC000169329306,Cc1csc2nc(OCC3CCN(CC4CCCCC4)CC3)c3cccn3c12,8.38
ZINC000169351717,COc1cc(C(=O)OCCCN2CCCCC2)c2ccccc2n1,7.28
ZINC000169351721,COc1cc2c3c(cccc3n1)CN(CCCN1CCCCC1)C2=O,6.55
ZINC000169351723,COc1cc2c3c(cccc3n1)C(=O)N(CCCN1CCCCC1)C2=O,7.36
ZINC000169351724,O=C1c2cc(Cl)nc3cccc(c23)CN1CCCN1CCCCC1,6.71
ZINC000169351726,O=C1c2cccc3nc(Cl)cc(c23)C(=O)N1CCCN1CCCCC1,6.98
ZINC000169351732,O=C1c2cccc3nc(N4CCCCC4)cc(c23)C(=O)N1CCCN1CCCCC1,6.46
ZINC000194929201,CN1[C@H]2CC(OC(=O)c3c[nH]c4ccccc34)C[C@H]1[C@@H]1O[C@H]12,6.3
ZINC000223058535,COc1cc(N)c(Cl)cc1C(=O)CCC1CCN(CC2CCCCC2)CC1,8.18
ZINC000231433462,O=C(OCC1CCN(C[C@H](O)CO)CC1)c1c2n(c3ccccc13)CCCO2,10.1
ZINC000231433491,O=C(OCC1CCN(C[C@@H](O)CO)CC1)c1c2n(c3ccccc13)CCCO2,10.1
ZINC000253633405,COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1C[C@H]2CC[C@H]1CN2C,6.0
ZINC000253634248,COc1cc(N)c(Cl)cc1C(=O)N[C@H]1C[C@H]2CC[C@H]1N(C)C2,6.0
ZINC000253637629,CCCC[N@@+]12CCC[C@@H](C1)[C@@H](NC(=O)c1cc(Cl)c(N)cc1OC)CC2,8.02
ZINC000253637633,CCCC[N@@+]12CCC[C@@H](C1)[C@H](NC(=O)c1cc(Cl)c(N)cc1OC)CC2,8.02
ZINC000253637636,CCCC[N@+]12CCC[C@@H](C1)[C@@H](NC(=O)c1cc(Cl)c(N)cc1OC)CC2,8.02
ZINC000253637640,CCCC[N@+]12CCC[C@@H](C1)[C@H](NC(=O)c1cc(Cl)c(N)cc1OC)CC2,8.02
ZINC000253638541,COc1cc(N)c(Cl)cc1C(=O)NC[C@@H]1CC[N@@+]2(C)CCC[C@@H]12,9.46
ZINC000253646354,CN1[C@H]2C[C@H](OC(=O)c3c[nH]c4ccccc34)C[C@H]1[C@H]1O[C@@H]21,6.3
ZINC000253696603,COc1cc(N)c(Cl)cc1C(=O)O[C@@H]1C[C@H]2CC[C@H]1CN2C,7.08
ZINC000261515677,COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1CCN2CC[C@H]1C2,7.39
ZINC000299822697,O=C(OCC1CCN(C[C@@H]2CC[C@H](C(=O)O)C2)CC1)c1c2n(c3ccccc13)CCCO2,8.9
ZINC000299822700,O=C(OCC1CCN(C[C@H]2CC[C@H](C(=O)O)C2)CC1)c1c2n(c3ccccc13)CCCO2,8.9
ZINC000299822705,O=C(OCC1CCN(C[C@H]2CC[C@@H](C(=O)O)C2)CC1)c1c2n(c3ccccc13)CCCO2,8.9
ZINC000299822708,O=C(OCC1CCN(C[C@@H]2CC[C@@H](C(=O)O)C2)CC1)c1c2n(c3ccccc13)CCCO2,8.9
ZINC000299830097,O=C(OCC1CCN(C[C@@H]2[C@H]3[C@@H]4C[C@H]2[C@H](C(=O)O)[C@@H]43)CC1)c1c2n(c3ccccc13)CCCO2,8.8
ZINC000299830099,O=C(OCC1CCN(C[C@H]2[C@H]3[C@@H]4C[C@H]2[C@H](C(=O)O)[C@@H]43)CC1)c1c2n(c3ccccc13)CCCO2,8.8
ZINC000299830102,O=C(OCC1CCN(C[C@H]2[C@H]3[C@@H]4C[C@H]2[C@@H](C(=O)O)[C@@H]43)CC1)c1c2n(c3ccccc13)CCCO2,8.8
ZINC000299830104,O=C(OCC1CCN(C[C@@H]2[C@H]3[C@@H]4C[C@H]2[C@@H](C(=O)O)[C@@H]43)CC1)c1c2n(c3ccccc13)CCCO2,8.8
