id,smiles,pKi
ZINC000027442436,C[C@@H]1C[C@@H](C)N1C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@@H]2N(C)C1,7.89
ZINC000028252255,C/N=C1/NCc2ccccc2N1,5.75
ZINC000028255523,NC1=Nc2ccccc2CN1,6.18
ZINC000029130286,CNC1=Nc2ccccc2[C@@H](C)N1,6.99
ZINC000029130287,CNC1=Nc2ccccc2[C@H](C)N1,6.99
ZINC000029130448,CC[C@@H]1NC(N)=Nc2ccc(Cl)c(Cl)c21,7.58
ZINC000029130450,CC[C@H]1NC(N)=Nc2ccc(Cl)c(Cl)c21,7.58
ZINC000029130452,C[C@@H]1NC(=N)Nc2ccc(Cl)c(Cl)c21,8.7
ZINC000029130454,C[C@H]1NC(N)=Nc2ccc(Cl)c(Cl)c21,8.7
ZINC000029130460,CNC1=Nc2cccc(Cl)c2[C@@H](C)N1,8.13
ZINC000029130462,CNC1=Nc2cccc(Cl)c2[C@H](C)N1,8.13
ZINC000029130509,C[C@@H]1NC(NC2CCC2)=Nc2ccccc21,6.91
ZINC000029130511,C[C@H]1NC(NC2CCC2)=Nc2ccccc21,6.91
ZINC000029130546,CC[C@@H]1NC(N)=Nc2cccc(Cl)c21,7.07
ZINC000029130548,CC[C@H]1NC(N)=Nc2cccc(Cl)c21,7.07
ZINC000029130561,CC1(C)NC(N)=Nc2ccccc21,5.93
ZINC000029130564,CCC[C@@H]1NC(N)=Nc2ccccc21,6.09
ZINC000029130566,CCC[C@H]1NC(N)=Nc2ccccc21,6.09
ZINC000029130567,C[C@@H]1NC(N)=Nc2ccccc21,7.42
ZINC000029130569,C[C@H]1NC(N)=Nc2ccccc21,7.42
ZINC000029130570,CC[C@@H]1NC(N)=Nc2ccccc21,7.62
ZINC000029130571,CC[C@H]1NC(N)=Nc2ccccc21,7.62
ZINC000029130761,C[C@@H]1NC(NCC(F)F)=Nc2c(Cl)ccc(Cl)c21,7.48
ZINC000029130762,C[C@H]1NC(NCC(F)F)=Nc2c(Cl)ccc(Cl)c21,7.48
ZINC000029130829,C[C@@H]1NC(NCCC2CCCCC2)=Nc2ccccc21,6.91
ZINC000029130830,C[C@H]1NC(NCCC2CCCCC2)=Nc2ccccc21,6.91
ZINC000029130869,N=C1NCc2c(ccc(Cl)c2Cl)N1,7.37
ZINC000029130899,CC(C)Oc1cccc2c1N=C(NCC(F)F)N[C@@H]2C,7.65
ZINC000029130901,CC(C)Oc1cccc2c1N=C(NCC(F)F)N[C@H]2C,7.65
ZINC000029130904,COc1c(Cl)ccc2c1[C@H](C)NC(NCC(F)F)=N2,7.65
ZINC000029130905,COc1c(Cl)ccc2c1[C@@H](C)NC(NCC(F)F)=N2,7.65
ZINC000029130906,C[C@@H]1NC(NC[C@@H]2COCCO2)=Nc2ccccc21,7.02
ZINC000029130908,C[C@H]1NC(NC[C@@H]2COCCO2)=Nc2ccccc21,7.02
ZINC000029130910,C[C@@H]1NC(NC[C@H]2COCCO2)=Nc2ccccc21,7.02
ZINC000029130911,C[C@H]1NC(NC[C@H]2COCCO2)=Nc2ccccc21,7.02
ZINC000029130915,C[C@@H]1NC(NC[C@H]2CCCO2)=Nc2ccccc21,6.79
ZINC000029130917,C[C@H]1NC(NC[C@H]2CCCO2)=Nc2ccccc21,6.79
ZINC000029130918,C[C@@H]1NC(N[C@@H]2CCCCN(C)C2=O)=Nc2ccccc21,6.55
ZINC000029130919,C[C@H]1NC(N[C@@H]2CCCCN(C)C2=O)=Nc2ccccc21,6.55
ZINC000029130920,C[C@@H]1NC(N[C@H]2CCCCN(C)C2=O)=Nc2ccccc21,6.55
ZINC000029130921,C[C@H]1NC(N[C@H]2CCCCN(C)C2=O)=Nc2ccccc21,6.55
ZINC000029130958,NC1=Nc2c(F)cccc2CN1,5.7
ZINC000029130996,COc1cccc2c1N=C(NCC(F)F)N[C@@H]2C,7.55
ZINC000029130997,COc1cccc2c1N=C(NCC(F)F)N[C@H]2C,7.55
ZINC000029130999,C[C@@H]1NC(NC[C@@H]2COc3ccccc3O2)=Nc2ccccc21,7.43
ZINC000029131001,C[C@H]1NC(NC[C@@H]2COc3ccccc3O2)=Nc2ccccc21,7.43
ZINC000029131002,C[C@@H]1NC(NC[C@H]2COc3ccccc3O2)=Nc2ccccc21,7.43
ZINC000029131004,C[C@H]1NC(NC[C@H]2COc3ccccc3O2)=Nc2ccccc21,7.43
ZINC000029131039,COc1cccc2c1N=C(N)NC2,7.01
ZINC000029131086,CCCOCC/N=C1\Nc2ccccc2[C@@H](C)N1,6.62
ZINC000029131088,CCCOCC/N=C1\Nc2ccccc2[C@H](C)N1,6.62
ZINC000029131090,CCOCCC/N=C1\Nc2ccccc2[C@@H](C)N1,6.75
ZINC000029131092,CCOCCC/N=C1\Nc2ccccc2[C@H](C)N1,6.75
ZINC000029131124,N=C1NCc2cccc(Cl)c2N1,6.05
ZINC000029131126,Cc1cccc2c1N=C(N)NC2,6.33
ZINC000029131132,COc1ccc2c(c1)N=C(N)NC2,5.86
ZINC000029131134,N=C1NCc2ccc(F)cc2N1,6.19
ZINC000029131190,Cc1ccc2c(c1)N=C(N)NC2,6.56
ZINC000029131192,NC1=Nc2ccc(F)cc2CN1,6.04
ZINC000029131320,C[C@@H]1N/C(=N/CC(F)(F)F)Nc2ccccc21,6.31
ZINC000029131322,C[C@H]1N/C(=N/CC(F)(F)F)Nc2ccccc21,6.31
ZINC000029131324,C[C@@H]1NC(NCC(F)F)=Nc2ccccc21,7.06
ZINC000029131326,C[C@H]1NC(NCC(F)F)=Nc2ccccc21,7.06
ZINC000029131351,C[C@@H]1NC(N)=Nc2c(Cl)ccc(Cl)c21,8.19
ZINC000029131353,C[C@H]1NC(N)=Nc2c(Cl)ccc(Cl)c21,8.19
ZINC000029131392,C[C@@H]1NC(NCCF)=Nc2ccccc21,6.4
ZINC000029131394,C[C@H]1NC(NCCF)=Nc2ccccc21,6.4
ZINC000029131423,COc1cc(Cl)c(C)c2c1N=C(N)N[C@@H]2C,8.33
ZINC000029131425,COc1cc(Cl)c(C)c2c1N=C(N)N[C@H]2C,8.33
ZINC000029131427,COc1c(Cl)ccc2c1[C@H](C)NC(=N)N2,7.64
ZINC000029131429,COc1c(Cl)ccc2c1[C@@H](C)NC(=N)N2,7.64
ZINC000029131431,CNC1=Nc2c(OC(C)C)cccc2[C@@H](C)N1,7.6
ZINC000029131432,CNC1=Nc2c(OC(C)C)cccc2[C@H](C)N1,7.6
ZINC000029131434,Cc1ccc2c(c1)CNC(N)=N2,6.05
ZINC000029131435,CC(C)Oc1cccc2c1N=C(N)N[C@@H]2C,8.0
ZINC000029131437,CC(C)Oc1cccc2c1N=C(N)N[C@H]2C,8.0
ZINC000029131439,N=C1NCc2cc(Cl)ccc2N1,6.33
ZINC000029131472,CCCC/N=C1\Nc2ccccc2[C@@H](C)N1,6.72
ZINC000029131474,CCCC/N=C1\Nc2ccccc2[C@H](C)N1,6.72
ZINC000029131521,N=C1NCc2c(F)cccc2N1,6.26
ZINC000029131556,CCC/N=C1\Nc2ccccc2[C@@H](C)N1,6.82
ZINC000029131558,CCC/N=C1\Nc2ccccc2[C@H](C)N1,6.82
ZINC000029131562,CC/N=C1\Nc2ccccc2[C@@H](C)N1,6.71
ZINC000029131563,CC/N=C1\Nc2ccccc2[C@H](C)N1,6.71
ZINC000029131609,CNC1=Nc2ccc(Cl)c(Cl)c2[C@@H](C)N1,8.2
ZINC000029131611,C/N=C1\Nc2ccc(Cl)c(Cl)c2[C@H](C)N1,8.2
ZINC000029131613,COc1cccc2c1N=C(N)N[C@@H]2C,8.2
ZINC000029131615,COc1cccc2c1N=C(N)N[C@H]2C,8.2
ZINC000029131617,Cc1cccc2c1CNC(N)=N2,6.84
ZINC000034051848,Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1,6.66
ZINC000038603510,N=C1N=C(O)/C(=C\c2c[nH]c3ccc(Br)cc23)N1,7.05
ZINC000038813133,N=C1N=C(O)/C(=C\c2c[nH]c3ccccc23)N1,7.0
ZINC000058487725,C/C(=N\OC(=O)Nc1ccccc1)c1cccc(-c2cccs2)c1,9.0
ZINC000084689918,CNC1=NC(=O)/C(=C\c2c[nH]c3cccc(Br)c23)N1C,5.84
ZINC000084708735,CNC1=NC(=O)/C(=C/c2c[nH]c3c(Br)cccc23)N1,5.48
ZINC000084709545,CNC1=NC(=O)/C(=C/c2c[nH]c3cccc(Br)c23)N1,5.47
ZINC000084712241,CN1C(=N)N=C(O)/C1=C\c1c[nH]c2c(Br)cccc12,5.88
ZINC000084723966,CNC1=NC(=O)/C(=C\c2c[nH]c3c(Br)cccc23)N1C,5.85
ZINC000096937895,N=C1N=C(O)/C(=C\c2c[nH]c3cccc(Br)c23)N1,6.91
ZINC000096937896,N=C1N=C(O)/C(=C\c2c[nH]c3cc(Br)ccc23)N1,6.74
ZINC000096937897,N=C1N=C(O)/C(=C\c2c[nH]c3c(Br)cccc23)N1,6.95
ZINC000140510647,CN1CC[C@H]2[C@@H](C1)c1cccc3c1N2c1ccccc1CS3,6.7
ZINC000140512435,CN1CC[C@@H]2[C@@H](C1)c1cccc3c1N2c1ccccc1CS3,6.7
ZINC000205420824,C1[C@@H]2[C@@H]3[C@H]4C[C@H]5[C@H]([C@H]3NCC36C7C8C9C7C3C9C86)[C@@H]2[C@@H]5[C@@H]14,5.12
ZINC000254133735,COc1cccc(CCN2[C@H]3[C@@H]4[C@H]5C[C@@H]6[C@@H]4[C@]2(O)[C@@H]2[C@H]6[C@@H]5[C@@H]32)c1,5.11
ZINC000254133736,COc1cccc(CCN2[C@H]3[C@@H]4[C@H]5C[C@H]6[C@@H]7[C@@H]5[C@@H]3[C@@H]7[C@@]2(O)[C@H]64)c1,5.11
ZINC000254133737,COc1cccc(CCN2[C@@H]3[C@H]4[C@@H]5[C@@H]6[C@@H]7C[C@H]([C@@H]3[C@@H]7[C@]52O)[C@H]64)c1,5.11
ZINC000254133738,COc1cccc(CCN2[C@H]3[C@@H]4[C@H]5C[C@@H]6[C@@H]4[C@]2(O)[C@H]2[C@H]6[C@@H]5[C@@H]32)c1,5.11
ZINC000261084850,C1[C@@H]2[C@@H]3[C@H]4C[C@@H]5[C@@H]([C@@H]14)[C@H]2[C@@H]5[C@H]3NCC12C3C4C5C3C1C5C42,5.12
ZINC000261084851,C1[C@H]2[C@@H]3[C@H]4[C@@H](NCC56C7C8C9C7C5C9C86)[C@@H]2[C@H]2C[C@@H]4[C@H]3[C@@H]12,5.12
ZINC000261084852,C1[C@H]2[C@H]3[C@@H]4[C@@H]1[C@@H]1C[C@H]4[C@H]3[C@@H](NCC34C5C6C7C5C3C7C64)[C@H]12,5.12
ZINC000261112049,CC(=O)N1[C@H]2C=C(CN3[C@H]4CC[C@H]3CC(NC(=O)Nc3cc(F)cc(C(F)(F)F)c3)C4)C[C@H]1CCC2,5.52
ZINC000261177535,c1cc2c(cc1CN[C@H]1[C@H]3[C@H]4C[C@@H]5[C@H]6[C@@H](C[C@H]53)[C@@H]1[C@@H]64)OCO2,5.22
ZINC000261177817,c1cc2c(cc1CN[C@@H]1[C@H]3[C@@H]4C[C@@H]5[C@@H]6C[C@@H]([C@@H]3[C@@H]64)[C@H]15)OCO2,5.22
ZINC000261177819,c1cc2c(cc1CN[C@H]1[C@H]3[C@H]4C[C@@H]5[C@@H]6[C@H]4[C@H]1[C@@H]6C[C@H]53)OCO2,5.22
ZINC000261177822,c1cc2c(cc1CN[C@@H]1[C@@H]3[C@@H]4[C@H]5[C@H]6C[C@@H]4[C@H]1[C@@H]6C[C@H]53)OCO2,5.22
ZINC000299849934,CN1CC[C@@H]2[C@H](C1)c1cccc3c1N2c1ccccc1CS3,6.7
ZINC000299849935,CN1CC[C@H]2[C@H](C1)c1cccc3c1N2c1ccccc1CS3,6.7
CHEMBL137781,C[C@H]1C[C@@H](C)N1C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,7.8
CHEMBL138989,C[C@@H]1C[C@@H](C)N1C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,7.89
CHEMBL1548,NC1=Nc2ccc(Cl)c(Cl)c2CN1,7.37
CHEMBL1644978,OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,6.05
CHEMBL18041,COc1cc(N)c(Cl)cc1C(=O)NC1CN2CCC1CC2,4.8
CHEMBL185676,O=C(CCC1CCCC1)N(Cc1ccc(-c2ccc(CNCCc3ccccc3)cc2)cc1)CC1CCCCN1.O=C(O)C(F)(F)F,7.6
CHEMBL185996,COc1cccc(CCN(Cc2ccc(-c3ccc(CNCCc4ccccc4)cc3)cc2)C(=O)/C=C/c2ccccc2)c1.O=C(O)C(F)(F)F,6.3
CHEMBL186261,O=C(/C=C/c1ccccc1)N(Cc1ccc(-c2ccc(CNCc3ccc4c(c3)OCO4)cc2)cc1)Cc1cccnc1.O=C(O)C(F)(F)F,6.0
CHEMBL186450,COCCNCc1ccc(-c2ccc(CN(Cc3cccnc3)C(=O)/C=C/c3ccccc3)cc2)cc1.O=C(O)C(F)(F)F,5.2
CHEMBL186849,CN(C)CCN(Cc1ccc(-c2ccc(CNCCc3ccccn3)cc2)cc1)C(=O)CCC1CCCC1.O=C(O)C(F)(F)F,7.5
CHEMBL187029,CN(C)CCN(Cc1ccc(-c2ccc(CNCCc3ccccc3)cc2)cc1)C(=O)Nc1ccccc1.O=C(O)C(F)(F)F,6.4
CHEMBL187415,c1ccc(CCNCc2ccc(-c3cccc(CNC4CCN(Cc5ccccc5)CC4)c3)cc2)cc1,6.7
CHEMBL187621,CN(C)CCN(Cc1ccc(-c2ccc(CNCCc3ccccc3)cc2)nc1)C(=O)/C=C/c1ccccc1,7.6
CHEMBL187928,O=C(/C=C/c1ccccc1)N(Cc1ccc(-c2ccc(CNCCc3ccccc3)cc2)cc1)Cc1cccnc1.O=C(O)C(F)(F)F,7.3
CHEMBL188050,CN(C)CCN(Cc1ccc(-c2ccc(CN)cc2)cc1)C(=O)CCC1CCCC1.O=C(O)C(F)(F)F,5.5
CHEMBL188440,CN(C)CCN(Cc1ccc(-c2ccc(CNCCc3ccccc3)cc2)cc1)S(=O)(=O)/C=C/c1ccccc1.O=C(O)C(F)(F)F,6.6
CHEMBL188486,CN(C)CCN(Cc1ccc(-c2ccc(CNCCc3ccccc3)cc2)cc1)C(=O)/C=C/c1ccccc1.O=C(O)C(F)(F)F,7.6
CHEMBL189262,c1ccc(CCNCc2ccc(-c3ccc(CNC4CCN(Cc5ccccc5)CC4)cc3)cc2)cc1,6.9
CHEMBL189689,CN(C)CCN(Cc1ccc(-c2ccc(CNCCc3ccccc3)cc2)nc1)C(=O)CCC1CCCC1,7.5
CHEMBL190382,CN(C)CCN(Cc1ccc(-c2ccc(CNCCc3ccccc3)cn2)cc1)C(=O)CCC1CCCC1,7.9
CHEMBL191460,CN(C)CCN(Cc1ccc(-c2ccc(CNCCc3ccccc3)cc2)cc1)C(=O)CCC1CCCC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,8.2
CHEMBL191583,CN(C)CCN(Cc1ccc(-c2ccc(CNCCc3ccccc3)cc2)cc1)C(=O)C1CC1c1ccccc1.O=C(O)C(F)(F)F,7.1
CHEMBL199824,Cn1c(=O)cnn(CCCCN2CCN(c3cccc4ccc(O[11CH3])cc34)CC2)c1=O,6.64
CHEMBL2058409,CN1C(=N)NC(=O)/C1=C\c1c[nH]c2c(Br)cccc12,5.88
CHEMBL2058415,C/N=C1\NC(=O)/C(=C\c2c[nH]c3cccc(Br)c23)N1C,5.84
CHEMBL2058418,C/N=C1\NC(=O)/C(=C\c2c[nH]c3c(Br)cccc23)N1C,5.85
CHEMBL2058703,C/N=C1\NC(=O)/C(=C/c2c[nH]c3cccc(Br)c23)N1,5.47
CHEMBL2058706,C/N=C1\NC(=O)/C(=C/c2c[nH]c3c(Br)cccc23)N1,5.48
CHEMBL2204360,Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1.Cl,6.66
CHEMBL2205811,COc1cccc(CCN2C3C4C5CC6C7C5C3C7C2(O)C64)c1,5.11
CHEMBL2391541,C=CCN(CC=C)CCc1c[nH]c2ccc(OC)cc12,5.48
CHEMBL2429890,c1cc2c(cc1CN[C@H]1C3C4CC5C6C4CC3C6C51)OCO2,5.22
CHEMBL2432039,C1C2C3CC4C2C2C1C3[C@H](NCC13C5C6C7C5C1C7C63)C42,5.12
CHEMBL2436555,Cl.NC1=Nc2ccc(Cl)cc2CN1,6.33
CHEMBL2442270,N=C1NC(=O)/C(=C\c2c[nH]c3ccccc23)N1,7.0
CHEMBL2442271,N=C1NC(=O)/C(=C\c2c[nH]c3cccc(Br)c23)N1,6.91
CHEMBL2442272,N=C1NC(=O)/C(=C\c2c[nH]c3ccc(Br)cc23)N1,7.05
CHEMBL2442273,N=C1NC(=O)/C(=C\c2c[nH]c3cc(Br)ccc23)N1,6.74
CHEMBL2442274,N=C1NC(=O)/C(=C\c2c[nH]c3c(Br)cccc23)N1,6.95
CHEMBL252258,CC(=O)N1C2C=C(CN3C4CCC3CC(NC(=O)Nc3cc(F)cc(C(F)(F)F)c3)C4)CC1CCC2,5.52
CHEMBL256048,CCCOCCNC1=Nc2ccccc2C(C)N1,6.62
CHEMBL256049,CCOCCCNC1=Nc2ccccc2C(C)N1,6.75
CHEMBL256693,CC1NC(NCC2COc3ccccc3O2)=Nc2ccccc21,7.43
CHEMBL257302,CC1NC(NCCC2CCCCC2)=Nc2ccccc21,6.91
CHEMBL257450,CC1NC(NCCF)=Nc2ccccc21,6.4
CHEMBL257744,COc1c(Cl)ccc2c1C(C)NC(NCC(F)F)=N2,7.65
CHEMBL258073,COc1c(Cl)ccc2c1C(C)NC(N)=N2,7.64
CHEMBL258075,CC(C)Oc1cccc2c1N=C(N)NC2C,8.0
CHEMBL267930,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1,4.2
CHEMBL269964,CNC1=Nc2cccc(Cl)c2C(C)N1,7.97
CHEMBL270176,CCC1NC(N)=Nc2cccc(Cl)c21,7.07
CHEMBL270177,CC1NC(N)=Nc2cccc(Cl)c21,8.3
CHEMBL270658,CCCNC1=Nc2ccccc2C(C)N1,6.82
CHEMBL270840,CCCC1NC(N)=Nc2ccccc21,6.09
CHEMBL270841,CCC1NC(N)=Nc2ccccc21,7.62
CHEMBL271253,CC1NC(NCC(F)F)=Nc2c(Cl)ccc(Cl)c21,7.48
CHEMBL271298,CNC1=Nc2ccc(Cl)c(Cl)c2C(C)N1,8.2
CHEMBL272355,CC1NC(NCC(F)F)=Nc2ccccc21,7.06
CHEMBL272517,CNC1=Nc2ccccc2C(C)N1,6.99
CHEMBL272752,NC1=Nc2c(Cl)cccc2CN1,6.05
CHEMBL272781,CC1NC(N)=Nc2c(Cl)ccc(Cl)c21,8.19
CHEMBL273170,CC1NC(N)=Nc2ccc(Cl)c(Cl)c21,8.7
CHEMBL273921,O=C1c2ccccc2CCCN1CCN1CCC(n2c(O)nc3cc(F)ccc32)CC1,5.83
CHEMBL3217984,CN1CCC2C(C1)c1cccc3c1N2c1ccccc1CS3,6.7
CHEMBL338696,Cn1c2c(c3ccccc31)CN(CCCC(O)c1ccc(F)cc1)CC2,6.54
CHEMBL343755,C[C@H]1C[C@H](C)N1C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,7.57
CHEMBL361256,CN(C)CCN(Cc1ccc(-c2ccc(CNCCc3ccccc3)cn2)cc1)C(=O)/C=C/c1ccccc1,8.3
