id,smiles,pKi
ZINC000013760034,O=C1[C@@H]2CCCN2C(=O)N1CN1CCN(c2cccc(C(F)(F)F)c2)CC1,6.92
ZINC000026578775,c1ccc2c(c1)OC[C@@H](CNCCCNC1=NCCCN1)O2,7.7
ZINC000026578776,c1ccc2c(c1)OC[C@H](CNCCCNC1=NCCCN1)O2,7.7
ZINC000013755479,CCCN(CCC)[C@H]1C[C@H]1c1ccccc1Br,7.66
ZINC000013755476,CCCN(CCC)[C@@H]1C[C@@H]1c1ccccc1Br,7.66
ZINC000013755477,CCCN(CCC)[C@H]1C[C@@H]1c1ccccc1Br,7.66
ZINC000013755478,CCCN(CCC)[C@@H]1C[C@H]1c1ccccc1Br,7.66
ZINC000049709766,COc1ccccc1N1CCN(CCCc2cn(CCCN3CCc4cc(O)c(O)cc4[C@@H](c4ccccc4C)C3)nn2)CC1,6.98
ZINC000049709759,COc1ccccc1N1CCN(CCCc2cn(CCCN3CCc4cc(O)c(O)cc4[C@H](c4ccccc4C)C3)nn2)CC1,6.98
ZINC000029038589,CC(=O)N[C@@H]1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21,8.12
ZINC000029038591,CC(=O)N[C@H]1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21,8.12
ZINC000013740506,C=CCN1CC[C@H]2c3c(Br)cccc3CC[C@H]21,9.0
ZINC000013832625,O=C1NCN(c2ccccc2)C12CCN(CCCOc1ccc([N+](=O)[O-])cc1)CC2,5.94
ZINC000029130901,CC(C)Oc1cccc2c1N=C(NCC(F)F)N[C@H]2C,6.62
ZINC000029130899,CC(C)Oc1cccc2c1N=C(NCC(F)F)N[C@@H]2C,6.62
ZINC000013780405,COc1ccc(CCCCNCCOc2cc(F)cc3c2OCCC3=O)c2ccccc12,6.17
ZINC000035278957,O=S(=O)(c1cccc(Cl)c1)c1n[nH]c2ccc(NC3CCNCC3)cc12,6.34
ZINC000040918137,COc1ccccc1N1CCN(CCSc2nc3ccccc3o2)CC1,7.17
ZINC000013475451,COc1ccccc1N1CCN(CCCCn2nc(-n3ccc4ccccc43)ccc2=O)CC1,6.6
ZINC000299818708,COc1ccccc1N1CCN(C[C@H]2COC3(CCN(C(=O)c4ccc(C(F)(F)F)cc4)CC3)O2)CC1,7.3
ZINC000299818704,COc1ccccc1N1CCN(C[C@@H]2COC3(CCN(C(=O)c4ccc(C(F)(F)F)cc4)CC3)O2)CC1,7.3
ZINC000013760055,O=C1[C@@H]2CCCCN2C(=O)N1CCCN1CCN(c2ccccc2)CC1,6.81
ZINC000013760056,O=C1[C@H]2CCCCN2C(=O)N1CCCN1CCN(c2ccccc2)CC1,6.81
ZINC000034631347,c1ccc(N2CCN(CCCCCCN3CCN(c4ccnc5ccccc45)CC3)CC2)cc1,7.31
ZINC000013757589,COc1c(C)ccc2c1-c1cccc3c1[C@@H](C2)N(C)CC3,8.12
ZINC000253688370,O=C1[C@@H]2[C@H]3C=C[C@@H]([C@@H]4C=C[C@@H]43)[C@H]2C(=O)N1CCCCN1CCN(c2ncccn2)CC1,7.77
ZINC000138130323,O=C1[C@H]2[C@H]3C=C[C@@H]([C@H]4C=C[C@H]43)[C@H]2C(=O)N1CCCCN1CCN(c2ncccn2)CC1,7.77
ZINC000253688389,O=C1[C@H]2[C@H]3C=C[C@H]([C@H]2C(=O)N1CCCCN1CCN(c2ncccn2)CC1)[C@@H]1C=C[C@@H]31,7.77
ZINC000253688380,O=C1[C@@H]2[C@H]3C=C[C@@H]([C@@H]4C=C[C@H]43)[C@H]2C(=O)N1CCCCN1CCN(c2ncccn2)CC1,7.77
ZINC000012356074,c1ccc(CNC[C@H]2CCc3ccc4[nH]ccc4c3O2)cc1,9.4
ZINC000101446122,O=C1Nc2ccc(F)cc2[C@@H]1CCCCN1CC=C(c2cccc(C(F)(F)F)c2)CC1,7.26
ZINC000072140993,O=C1Nc2ccc(F)cc2[C@H]1CCCCN1CC=C(c2cccc(C(F)(F)F)c2)CC1,7.26
ZINC000013737126,CCCN(CCC)[C@H]1COc2ccccc2C1,6.4
ZINC000013737124,CCCN(CCC)[C@@H]1COc2ccccc2C1,6.4
ZINC000072128770,COc1ccccc1N1CCN(CCCCN2C(=O)N3CCC[C@@]3(CCCCCCCNS(=O)(=O)c3cccc4c(N(C)C)cccc34)C2=O)CC1,7.82
ZINC000072128771,COc1ccccc1N1CCN(CCCCN2C(=O)N3CCC[C@]3(CCCCCCCNS(=O)(=O)c3cccc4c(N(C)C)cccc34)C2=O)CC1,7.82
ZINC000013808361,CN1CCN(c2nccc(-c3ccco3)n2)CC1,6.09
ZINC000035901290,N#Cc1cccc(N2CCN(CCCCNC(=O)c3cc4ccccc4o3)CC2)c1,6.06
ZINC000013775953,Oc1ccc2c(c1)O[C@H](CNC1CCCCC1)CC2,6.48
ZINC000013775954,Oc1ccc2c(c1)O[C@@H](CNC1CCCCC1)CC2,6.48
ZINC000095577396,O=S(=O)(N[C@H]1CCN(CCOc2cccc(Cl)c2Cl)C1)c1ccc(Cl)s1,7.55
ZINC000095577397,O=S(=O)(N[C@@H]1CCN(CCOc2cccc(Cl)c2Cl)C1)c1ccc(Cl)s1,7.55
ZINC000001555224,c1ccc2sc(SSc3nc4ccccc4s3)nc2c1,6.37
ZINC000100678820,O=C1N(CCCCN2CCN(c3ncccn3)CC2)C(=O)C23[C@H]4C=C[C@@H](C4)C12[C@H]1C=C[C@H]3C1,7.85
ZINC000003788025,CCCN(CCC)[C@@H]1Cc2cccc3c2N(C1)C(=O)CN3,7.31
ZINC000013452279,CCCN(CCC)[C@H]1Cc2cccc3c2N(C1)C(=O)CN3,7.31
ZINC000169312225,c1ccc([C@H]2Oc3ccccc3O[C@H]2COCCCN2CCC(c3nc4ccccc4o3)CC2)cc1,7.29
ZINC000169312223,c1ccc([C@H]2Oc3ccccc3O[C@@H]2COCCCN2CCC(c3nc4ccccc4o3)CC2)cc1,7.29
ZINC000169312222,c1ccc([C@@H]2Oc3ccccc3O[C@@H]2COCCCN2CCC(c3nc4ccccc4o3)CC2)cc1,7.29
ZINC000169312224,c1ccc([C@@H]2Oc3ccccc3O[C@H]2COCCCN2CCC(c3nc4ccccc4o3)CC2)cc1,7.29
ZINC000013737064,CCCN(CCCN1C(=O)CC2(CCCC2)CC1=O)[C@@H]1COc2cccc(OC)c2C1,9.0
ZINC000013737066,CCCN(CCCN1C(=O)CC2(CCCC2)CC1=O)[C@H]1COc2cccc(OC)c2C1,9.0
ZINC000013833795,O=C(NCC1CCCCC1)[C@H]1Cc2c(sc3ccccc23)CN1,7.69
ZINC000013745250,O=C1c2ccccc2C(=O)N1CCCCCN1CCN(c2nsc3ccccc23)CC1,8.7
ZINC000029041670,CN1CCc2ccc3c4c2[C@@]1(C)Cc1cccc(c1-4)C3,7.39
ZINC000028248328,CCCCN1CCC[C@H]1CNC(=O)c1cc(Cl)cc2c1OCCN2C,7.47
ZINC000028249164,CCCCN1CCC[C@@H]1CNC(=O)c1cc(Cl)cc2c1OCCN2C,6.37
ZINC000013737084,CCCN(CCCON1C(=O)CC2(CCCC2)CC1=O)[C@@H]1COc2cccc(OC)c2C1,9.0
ZINC000013737086,CCCN(CCCON1C(=O)CC2(CCCC2)CC1=O)[C@H]1COc2cccc(OC)c2C1,9.0
ZINC000013740982,COc1ccccc1N1CCN(CCCCNC(=O)c2cccnc2)CC1,7.6
ZINC000101446143,O=C1Nc2ccccc2[C@H]1CCCCN1CCN(c2ccccn2)CC1,7.25
ZINC000038214595,O=C1Nc2ccccc2[C@@H]1CCCCN1CCN(c2ccccn2)CC1,7.25
ZINC000013747166,Cc1cccc(C(=O)NCCCCN2CCN(c3nsc4ccccc34)CC2)c1N,8.4
ZINC000040916606,c1ccc(N2CCN(CCCSc3nc4ccccc4o3)CC2)nc1,8.8
ZINC000052607253,O=C(C1CCCCC1)N(CCN1CCN(c2ccccc2OCCF)CC1)c1ccccn1,8.81
ZINC000013738259,CCCN1CCC[C@@H](c2cccc(OS(C)(=O)=O)c2)C1,5.86
ZINC000027769062,CCCN1CCC[C@@H]2c3c(OC)cccc3OC[C@H]21,8.05
ZINC000026469466,O=c1[nH]c2cccc(N3CCN(Cc4ccc(O)c(-c5ccccc5)c4)CC3)c2o1,8.12
ZINC000072131631,COc1ccccc1N1CCN(CCCCN2C(=O)N3CCC[C@]3(CCNCCCCCNS(=O)(=O)c3cccc4c(N(C)C)cccc34)C2=O)CC1,8.15
ZINC000072131630,COc1ccccc1N1CCN(CCCCN2C(=O)N3CCC[C@@]3(CCNCCCCCNS(=O)(=O)c3cccc4c(N(C)C)cccc34)C2=O)CC1,8.15
ZINC000029396602,COc1ccc([N+](=O)[O-])cc1N1CCN(CCN2C(=O)c3cc(I)ccc3[C@@H]2c2ccccc2)CC1,7.29
ZINC000029396605,COc1ccc([N+](=O)[O-])cc1N1CCN(CCN2C(=O)c3cc(I)ccc3[C@H]2c2ccccc2)CC1,7.29
ZINC000299854574,Cc1ccc(-c2c(=O)n(CCCCN3CC=C(c4c[nH]c5ccc(F)cc45)CC3)c(=O)n3ccccc23)cc1,6.81
ZINC000045375044,COc1cccc2c([C@@H](C)CN3CC=C(c4c[nH]c5ccccc45)CC3)coc12,7.53
ZINC000045375048,COc1cccc2c([C@H](C)CN3CC=C(c4c[nH]c5ccccc45)CC3)coc12,7.53
ZINC000095576150,O=S(=O)(N[C@H]1CCN(CCOc2ccccc2-c2ccccc2)C1)c1ccc(F)c(F)c1,7.04
ZINC000095576151,O=S(=O)(N[C@@H]1CCN(CCOc2ccccc2-c2ccccc2)C1)c1ccc(F)c(F)c1,7.04
ZINC000101050118,O=C1[C@H]2[C@H]3C=C[C@@H](C3)[C@H]2C(=O)N1OCCN1CCN(c2ccccc2Cl)CC1,8.15
ZINC000261072750,O=C1[C@@H]2[C@H]3C=C[C@@H](C3)[C@H]2C(=O)N1OCCN1CCN(c2ccccc2Cl)CC1,8.15
ZINC000101050123,O=C1[C@@H]2[C@@H](C(=O)N1OCCN1CCN(c3ccccc3Cl)CC1)[C@H]1C=C[C@H]2C1,8.15
ZINC000000019265,CN1CCN(c2nc3cccnc3n3cccc23)CC1,7.01
ZINC000022445891,c1ccc(CN2CCN(C[C@@H]3CCc4ccccc4O3)CC2)cc1,7.68
ZINC000019367746,c1ccc(CN2CCN(C[C@H]3CCc4ccccc4O3)CC2)cc1,7.68
ZINC000003804600,CN(CCCCN1CCN(c2nsc3ccccc23)CC1)C(=O)c1nsc2ccccc12,7.73
ZINC000013738281,CN(C)CCCN1CCC[C@@H](c2cccc(C#N)c2)C1,5.15
ZINC000013808393,CN1CCN(c2nc(-c3ccoc3)cc(-c3ccco3)n2)CC1,6.38
ZINC000040865706,COc1cccc2cc3n(c12)CCN(CCCCNC(=O)C1=Cc2ccccc2CN1)C3,7.55
ZINC000299818826,COc1ccccc1N1CCN(C[C@@H]2COC3(CCSCC3)O2)CC1,8.03
ZINC000299818820,COc1ccccc1N1CCN(C[C@H]2COC3(CCSCC3)O2)CC1,8.03
ZINC000029038642,O=C(Cc1ccccc1)N[C@@H]1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21,7.68
ZINC000029038644,O=C(Cc1ccccc1)N[C@H]1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21,7.68
ZINC000026174485,CCCN(CCC)[C@@H]1CCc2c(C)ccc(OC)c2C1,6.94
ZINC000026174489,CCCN(CCC)[C@H]1CCc2c(C)ccc(OC)c2C1,6.94
ZINC000013586509,COc1ccccc1N1CCN(CCCCCC(=O)N[C@H]2CCCc3c(OC)cccc32)CC1,7.61
ZINC000013586510,COc1ccccc1N1CCN(CCCCCC(=O)N[C@@H]2CCCc3c(OC)cccc32)CC1,7.61
ZINC000002379519,C[C@@H](N)Cc1c[nH]c2ccc(OCc3cccs3)cc12,6.19
ZINC000003995822,C[C@H](N)Cc1c[nH]c2ccc(OCc3cccs3)cc12,6.19
ZINC000095573175,O=S(=O)(N[C@@H]1CCN(CCOc2ccccc2)C1)c1ccc(Cl)s1,7.19
ZINC000095573174,O=S(=O)(N[C@H]1CCN(CCOc2ccccc2)C1)c1ccc(Cl)s1,7.19
ZINC000004364593,COc1ccccc1N1CCN(CCCCNC(=O)c2ccco2)CC1,7.25
ZINC000299819476,COc1cc(N)c(Cl)cc1C(=O)N[C@H]1C[C@@H]2CC[C@H](C1)N2Cc1ccco1,5.6
ZINC000073241813,O=S(=O)(NCCCCN1CCN(c2ccc(Cl)cc2)CC1)c1ccc2cccnc2c1,6.06
ZINC000013582481,Fc1ccc2[nH]cc(CCCCN3CCN(c4ccc5c(c4)OCO5)CC3)c2c1,8.4
ZINC000013740686,COc1ccc2c(c1)[C@@H](SCCN1CCN(c3ccccc3OC)CC1)CCC2,8.23
ZINC000013740685,COc1ccc2c(c1)[C@H](SCCN1CCN(c3ccccc3OC)CC1)CCC2,8.23
ZINC000029412366,CC(C)Oc1ccccc1N1CCN(CCCCCCCn2ncc(N3CCN(C(=O)c4ccco4)CC3)c(Cl)c2=O)CC1,9.1
ZINC000013492655,COc1cccc(C(=O)NCCN2CCN(c3cc(C)ccn3)CC2)c1,7.23
ZINC000299854601,O=c1c(-c2ccccc2)c2ccccn2c(=O)n1CCCCN1CC=C(c2c[nH]c3ccc(Cl)cc23)CC1,6.9
ZINC000013755932,Fc1ccc(CN2CCN(c3nc4ccsc4n4cccc34)CC2)cc1,6.46
ZINC000029467369,CCOc1ccccc1OCCN1CCN(c2cnn(CCCCCCCN3CCN(c4ccccc4OC)CC3)c(=O)c2Cl)CC1,9.8
ZINC000103266313,Cc1ccc(-n2cc(CN3CCN(c4ccccc4)CC3)c3ccccc32)cc1,6.48
ZINC000013776805,COc1ccccc1N1CCN(CCN2C(=O)c3ccccc3[C@H]2c2ccccn2)CC1,8.19
ZINC000013776803,COc1ccccc1N1CCN(CCN2C(=O)c3ccccc3[C@@H]2c2ccccn2)CC1,8.19
ZINC000003804270,CC(C)Oc1ccccc1N1CCN(Cc2cccc(CN3C(=O)CCCC3=O)c2)CC1,8.07
ZINC000013760427,Nc1cscc1C(=O)NCCCCN1CCN(c2nsc3ccccc23)CC1,8.46
ZINC000045320086,Cn1c(=O)c2c(nc3n(CCCN4CCN(c5ccccc5)CC4)ccn23)n(C)c1=O,7.61
ZINC000013739999,COc1ccccc1N1CCN(CCN(C(=O)c2ccc(C(C)(C)C)cc2)c2ccccn2)CC1,7.57
ZINC000095560510,COc1ccc(Sc2ccccc2N2CCNCC2)c(OC)c1,6.48
ZINC000013741468,Cc1coc2c(N3CCNCC3)cccc12,7.14
ZINC000026751816,CCN1CCC=C(c2c[nH]c3ccccc23)C1,6.67
ZINC000096933534,COc1ccccc1CCCCNCCCCN1C(=O)[C@@H]2CCCN2C1=O,6.86
ZINC000096933535,COc1ccccc1CCCCNCCCCN1C(=O)[C@H]2CCCN2C1=O,6.86
ZINC000011688688,CCS(=O)(=O)Nc1cccc(N2CCN(CCCCN3C(=O)[C@H]4CCCN4C3=O)CC2)c1,7.57
ZINC000001904012,CCS(=O)(=O)Nc1cccc(N2CCN(CCCCN3C(=O)[C@@H]4CCCN4C3=O)CC2)c1,7.57
ZINC000000120144,NCCc1c[nH]c2ccccc12,6.77
ZINC000073258841,O=C1[C@H]2CSCN2C(=O)N1CCCCNC[C@H]1CCc2ccccc2O1,7.89
ZINC000073258842,O=C1[C@H]2CSCN2C(=O)N1CCCCNC[C@@H]1CCc2ccccc2O1,7.89
ZINC000073258838,O=C1[C@@H]2CSCN2C(=O)N1CCCCNC[C@H]1CCc2ccccc2O1,7.89
ZINC000073258839,O=C1[C@@H]2CSCN2C(=O)N1CCCCNC[C@@H]1CCc2ccccc2O1,7.89
ZINC000101451309,O=C(N(CCN1CCN(c2ccccc2O)CC1)c1ccccn1)C12C[C@H]3C[C@@H](CC(CF)(C3)C1)C2,8.96
ZINC000029486259,COc1ccccc1N1CCN(CCn2c(O)nc3c([nH]c4ccccc43)c2=O)CC1,7.3
ZINC000040423860,O=c1ccc(-n2ccnc2)nn1CCCCN1CCN(c2cccc(C(F)(F)F)c2)CC1,7.89
ZINC000013586555,N#Cc1cccc(N2CCN(CCCCCC(=O)N[C@@H]3CCCc4ccccc43)CC2)c1,6.54
ZINC000013586556,N#Cc1cccc(N2CCN(CCCCCC(=O)N[C@H]3CCCc4ccccc43)CC2)c1,6.54
ZINC000000056556,CC(C)NC[C@H](O)COc1cccc2ccccc12,7.26
ZINC000000020240,CC(C)NC[C@@H](O)COc1cccc2ccccc12,7.05
ZINC000013737103,CCCN(CCCNS(=O)(=O)c1ccc(C)cc1)[C@@H]1COc2cccc(OC)c2C1,8.52
ZINC000013737105,CCCN(CCCNS(=O)(=O)c1ccc(C)cc1)[C@H]1COc2cccc(OC)c2C1,8.52
ZINC000013739886,CCCN(C/C=C/I)[C@H]1CCc2cc(O)ccc2C1,6.53
ZINC000013739885,CCCN(C/C=C/I)[C@@H]1CCc2cc(O)ccc2C1,6.53
ZINC000013582383,COc1ccc2[nH]cc(CCCCN3CCN(c4ccc(OCc5ccccc5)cc4)CC3)c2c1,7.52
ZINC000000835560,CC(C)Oc1ccccc1N1CCN(Cc2ccc(CN3CCCCC3=O)cc2)CC1,8.23
ZINC000040431320,COc1ccc(S(=O)(=O)N[C@@H](C)CCN2CCN(c3cccc(C(F)(F)F)c3)CC2)cc1,7.41
ZINC000040431323,COc1ccc(S(=O)(=O)N[C@H](C)CCN2CCN(c3cccc(C(F)(F)F)c3)CC2)cc1,7.41
ZINC000038335812,Nn1c(CCCCN2CCN(c3ccc4ccccc4n3)CC2)nc2cccc(Cl)c2c1=O,8.0
ZINC000036187789,CCCN1CC[C@H]2c3cccc(OS(=O)(=O)C(F)(F)F)c3CC[C@@H]21,7.14
ZINC000253635718,CCCN1CC[C@H]2c3cccc(OS(=O)(=O)C(F)(F)F)c3CC[C@H]21,7.14
ZINC000058677894,CCCN1CC[C@@H]2c3cccc(OS(=O)(=O)C(F)(F)F)c3CC[C@H]21,7.14
ZINC000036187790,CCCN1CC[C@@H]2c3cccc(OS(=O)(=O)C(F)(F)F)c3CC[C@@H]21,7.14
ZINC000001592424,CNCCc1c[nH]c2ccc(O)cc12,8.3
ZINC000003870313,CCCN(CCC)[C@H]1CCc2cccc(O)c2C1,9.77
ZINC000064548824,Cc1ccc(CNCC2(O)C[C@@H]3CC[C@H](C2)N3C(=O)c2ccc(F)c(Cl)c2)nc1,7.74
ZINC000040939380,O=c1c(-c2ccc(Cl)cc2)c2ccccn2c(=O)n1CCCCN1CCC(c2c[nH]c3ccccc23)CC1,7.43
ZINC000028571222,c1ccc(N2C[C@H](CNCCc3c[nH]c4ccccc34)Oc3ccccc32)cc1,7.52
ZINC000028571221,c1ccc(N2C[C@@H](CNCCc3c[nH]c4ccccc34)Oc3ccccc32)cc1,7.52
ZINC000013808367,Cc1cc(-c2ccoc2)nc(N2CCN(C)CC2)n1,6.58
ZINC000013743850,CC(C)Oc1ccccc1N1CCN(Cc2ccc(CN3CCCCCC3=O)o2)CC1,7.29
ZINC000013582365,COC(=O)c1ccc2[nH]cc(CCCCN3CCC(c4ccccc4)CC3)c2c1,7.7
ZINC000100840442,O=C(NCCN1CCN(c2cccc(Cl)c2)CC1)C12C[C@@H]3CC1C[C@H](C3)C2,9.15
ZINC000013728500,CCCN1CCc2cccc(OC)c2CC1,7.2
ZINC000036248143,COc1ccc2c(c1)OCC[C@@H]2CNCCCc1ccccc1,7.55
ZINC000036248145,COc1ccc2c(c1)OCC[C@H]2CNCCCc1ccccc1,7.55
ZINC000096933071,O=C1[C@H]2CCCN2C(=O)N1CCCCNCCOc1ccc2ccccc2c1,7.39
ZINC000096933070,O=C1[C@@H]2CCCN2C(=O)N1CCCCNCCOc1ccc2ccccc2c1,7.39
ZINC000013492659,COc1cccc(C(=O)NCCCCN2CCN(c3ccc(Cl)cc3)CC2)c1,6.4
ZINC000013738304,O=C(NCCN1CCN(c2cccc3c2OCCO3)CC1)C1CCCCC1,9.36
ZINC000035930568,CCCN1CCc2cccc3c2[C@@H]1Cc1cccc(OC(=O)NCC)c1-3,6.66
ZINC000073169863,CCN(CCCCN1CCN(c2ccccc2OC)CC1)S(=O)(=O)c1cnc2ccccc2c1,8.03
ZINC000299819484,O=C(N[C@@H]1C[C@@H]2CC[C@H](C1)N2C[C@H]1CCCO1)c1cccc2ccccc12,5.51
ZINC000299819486,O=C(N[C@@H]1C[C@@H]2CC[C@H](C1)N2C[C@@H]1CCCO1)c1cccc2ccccc12,5.51
ZINC000013775922,Nc1cc(OCCCNC[C@@H]2CCc3ccc(O)cc3O2)ccc1Cl,8.72
ZINC000013775923,Nc1cc(OCCCNC[C@H]2CCc3ccc(O)cc3O2)ccc1Cl,8.72
ZINC000045244946,CCOC(=O)c1cc2cc(OCCCN3CCN(c4ccc(OC)cc4)CC3)ccc2[nH]1,5.0
ZINC000003936044,CN1C[C@H](C(=O)N2CCN(c3cccc(=O)n3C)CC2)C[C@@H]2c3cccc4[nH]c(Br)c(c34)C[C@H]21,7.3
ZINC000072141073,CC[C@@]1(CCCCN2CCN(c3cccc(F)c3)CC2)C(=O)Nc2ccccc21,7.14
ZINC000072141074,CC[C@]1(CCCCN2CCN(c3cccc(F)c3)CC2)C(=O)Nc2ccccc21,7.14
ZINC000254111036,O[C@@]1(c2ccc(Cl)cc2)C[C@@H]2CC[C@H](C1)N2CCCOc1ccc(F)cc1,6.91
ZINC000254111040,O[C@]1(c2ccc(Cl)cc2)C[C@@H]2CC[C@H](C1)N2CCCOc1ccc(F)cc1,6.91
ZINC000035984164,Cc1cccc(N2CCN(CCCCCCN3CCN(c4ccccc4)CC3)CC2)c1,7.72
ZINC000013747139,O=C(NCCCCN1CCN(c2nsc3ccccc23)CC1)c1ccccc1O,7.92
ZINC000034801044,CCCN(CCCCc1c[nH]c2ccc(F)cc12)[C@@H]1COc2c(F)ccc(C(N)=O)c2C1,8.36
ZINC000034801043,CCCN(CCCCc1c[nH]c2ccc(F)cc12)[C@H]1COc2c(F)ccc(C(N)=O)c2C1,8.36
ZINC000073170188,CCN(CCCCN1CC[C@@H]2CCCC[C@@H]2C1)S(=O)(=O)c1cccc2cccnc12,5.96
ZINC000254100318,CCN(CCCCN1CC[C@@H]2CCCC[C@H]2C1)S(=O)(=O)c1cccc2cccnc12,5.96
ZINC000254100313,CCN(CCCCN1CC[C@H]2CCCC[C@@H]2C1)S(=O)(=O)c1cccc2cccnc12,5.96
ZINC000254100316,CCN(CCCCN1CC[C@H]2CCCC[C@H]2C1)S(=O)(=O)c1cccc2cccnc12,5.96
ZINC000169312198,O=C(NCCCN1CCC(c2nc3ccccc3o2)CC1)[C@H]1COc2ccccc2O1,7.08
ZINC000169312196,O=C(NCCCN1CCC(c2nc3ccccc3o2)CC1)[C@@H]1COc2ccccc2O1,7.08
ZINC000013743827,CC(C)Oc1ccccc1N1CCN(CCc2ccc(C(=O)C(=O)N3CCOCC3)n2C)CC1,8.03
ZINC000029038611,O=C(N[C@@H]1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21)c1ccccc1,7.38
ZINC000029038613,O=C(N[C@H]1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21)c1ccccc1,7.38
ZINC000096933076,CCc1ccc(OCCNCCCCN2C(=O)[C@@H]3CCCN3C2=O)cc1,6.13
ZINC000096933077,CCc1ccc(OCCNCCCCN2C(=O)[C@H]3CCCN3C2=O)cc1,6.13
ZINC000299855343,Cc1sc2nc(CCCCN3CCN(c4ccccc4)CC3)nc(O)c2c1C,7.43
ZINC000028396726,COc1ccccc1N1CCN(Cc2ccccc2CN2C(=O)c3ccccc3C2=O)CC1,6.39
ZINC000103268614,COc1ccccc1N1CCN(CCCOc2ccc3c4c(c(=O)oc3c2)CCC4)CC1,6.19
ZINC000013738696,CCCN(CCC)[C@@H]1CCc2ccc3[nH]cc(Cl)c3c2C1,8.7
ZINC000013738697,CCCN(CCC)[C@H]1CCc2ccc3[nH]cc(Cl)c3c2C1,8.7
