id,smiles,pKi
CHEMBL14144,CN1C2CCC1C(C(=O)Oc1ccccc1)C(c1ccc(Cl)cc1)C2,6.41
CHEMBL486041,Cc1ccc([C@H]2CC3CCC([C@H]2c2cc(Cc4ccc(F)cc4)no2)N3C)cc1.Cl,6.95
CHEMBL1237044,COc1cccc(C2(O)CCCCC2CN(C)C)c1,6.7
CHEMBL1224492,CCCCC1(C(=O)c2cc(F)c3[nH]ccc3c2)CCNC1,8.9
CHEMBL1224320,CC(C)CCC1(C(=O)c2cc(F)c3[nH]ccc3c2)CCNC1,9.4
CHEMBL514424,COc1ccc([C@H]2C[C@H]3CC[C@H]([C@H]2C(=O)OCCc2ccc(N)c(Br)c2)N3C)cc1.Cl,8.39
CHEMBL926,CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,6.0
CHEMBL67203,c1ccc(CCCN2CCCC(CNCCOC(c3ccccc3)c3ccccc3)C2)cc1,6.68
CHEMBL4060649,Cc1cccc(S(=O)(=O)NCCCN2CC=C(c3c[nH]c4ccc(F)cc34)CC2)c1,8.27
CHEMBL4095979,O=S(=O)(NCCCCN1CC=C(c2c[nH]c3ccc(Cl)cc23)CC1)c1ccc(F)cc1,8.24
CHEMBL4088925,Cc1[nH]c2ccc(Cl)cc2c1C1=CCN(CCCNS(=O)(=O)c2ccc3ccccc3c2)CC1,7.8
CHEMBL237862,CSc1ccc(C2CN(C)Cc3cc(Oc4ccc(CN5CCCCC5)cn4)ccc32)cc1,8.09
CHEMBL233054,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCC(F)CC4)ccc32)cc1,8.54
CHEMBL3323088,Cc1ccc2c(c1)CN(C)CC2c1ccc(F)cc1,6.64
CHEMBL1914693,CN1C2CCC1[C@@H](C(=O)Nc1ccc(Br)nc1)[C@@H](c1ccc(Cl)cc1)C2,4.82
CHEMBL383071,C[C@@H](CCN1CCC(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1)c1ccccc1.O=C(O)C(=O)O,7.12
CHEMBL379181,CN1CCCCCCCCCCCC(=O)OCC2C(CC3CCC2N3C)c2ccc1cc2,6.96
CHEMBL1744173,CCN(C)[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21.O=C(O)/C=C\C(=O)O,7.89
CHEMBL201976,CCCC(C(=O)c1ccc(-c2ccco2)cc1)N1CCCC1,5.48
CHEMBL4227955,Clc1ccc([C@@H]2CCNC[C@@]23CCOC3)cc1Cl,8.3
CHEMBL4224830,Clc1ccc(C2CCNCC23CCOCC3)cc1Cl,9.2
CHEMBL66112,Fc1ccc(CCN2CCCC(CNCCOC(c3ccccc3)c3ccccc3)C2)cc1,6.46
CHEMBL3705038,O=c1ccoc2ccc(CCN3CCC(Cc4ccc(Br)c(OCCO)c4)CC3)cc12,8.46
CHEMBL138031,CNCCC(Oc1cccc2ccccc12)c1nccs1,8.19
CHEMBL2347178,NCC(N)CCc1c[nH]c2ccc(F)cc12,7.92
CHEMBL372378,CCN(CC)c1ccc2c(-c3ccc(S(=O)(=O)NCCCCCC(=O)NCCOC(=O)[C@@H]4C5CCC(C[C@@H]4c4ccc(Cl)c(Cl)c4)N5C)cc3S(=O)(=O)[O-])c3ccc(=[N+](CC)CC)cc-3oc2c1,5.83
CHEMBL114453,OC(CCc1ccccc1)CN1CCC2(CC1)OCc1c2ccc2ccccc12,8.0
CHEMBL553224,CNC[C@@H]1C[C@@]1(Oc1cccc2ccccc12)c1cccs1.Cl,8.68
CHEMBL226636,COc1cc2c(cc1OC)C1=NOC(CN3CCN(C/C=C/c4ccc(F)cc4)CC3)C1CO2,8.68
CHEMBL247266,CCN(CC)CCCOc1cc2c(cn1)C(c1ccc(OC)cc1)CNC2,6.65
CHEMBL60889,CCOc1cc(N)c(Cl)cc1C(=O)NCC1CN(Cc2ccc(F)cc2)CCO1,5.69
CHEMBL544370,Cl.OC1(c2ccc3c(c2)OCO3)c2ccccc2C2=NCCCN21,7.59
CHEMBL549,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,7.48
CHEMBL499461,COc1ccc(C2=NN(CCCCCNCC[C@@H](Oc3ccc(C(F)(F)F)cc3)c3ccccc3)C(=O)C3CC=CCC23)cc1OC,7.19
CHEMBL232299,COC(=O)C1=C(c2ccc(-c3ccccc3)cc2)CCCCC1,4.5
CHEMBL470690,Cc1ccc(-c2cc([C@@H]3C4CCC(C[C@@H]3c3ccc(Cl)cc3)N4C)on2)cc1.Cl,6.28
CHEMBL211372,CN1C2CCC1C1COC(=O)CCCCCCCCC(=O)Nc3ccc(cc3)C1C2,8.72
CHEMBL14531,COC(=O)C1C2CCC(CC1c1ccc(/C=C\Br)cc1)N2,10.4
CHEMBL311347,COC(=O)[C@@H]1C2CC[C@H](C[C@@H]1c1ccc(I)cc1)N2C,9.17
CHEMBL471899,Cc1noc([C@@H]2C3CCC(C[C@@H]2c2ccc(Cl)cc2)N3C)c1-c1ccc(Cl)cc1.Cl,6.41
CHEMBL513206,Cc1ccc(-c2c(C)noc2[C@@H]2C3CCC(C[C@@H]2c2ccc(Cl)cc2)N3C)cc1.Cl,6.53
CHEMBL201960,CCCC(C(=O)c1ccc(C)cc1)N1CCCC1,5.42
CHEMBL133902,OC1(c2ccccc2)c2ccccc2C2=NCCN21,5.75
CHEMBL1628227,CN(C)CCC=C1c2ccccc2COc2ccccc21,7.66
CHEMBL139168,CNCCC(Oc1cccc2ccccc12)c1ccc(Br)cc1,8.39
CHEMBL337791,CNCCC(Oc1cccc2ccccc12)c1cccc(OC)c1,8.66
CHEMBL558065,CNC[C@@H]1C[C@]1(Oc1cccc2ccccc12)c1cccs1.Cl,7.48
CHEMBL205028,CCCCNC(CCC)C(=O)c1ccc(Cl)c(Cl)c1,5.29
CHEMBL202348,C=CCC(C(=O)c1ccc(Cl)c(Cl)c1)N1CCCC1,5.97
CHEMBL2429890,c1cc2c(cc1CN[C@H]1C3C4CC5C6C4CC3C6C51)OCO2,5.7
CHEMBL3974108,CCOCCNC(CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCC1,8.85
CHEMBL3656921,Oc1cc(CC2CCN(CCc3ccc4c(c3)C(O)CCO4)CC2)ccc1Br,7.39
CHEMBL245515,CN(C)CCC(Oc1ccccc1)c1ccc(C#CCCN2CCCCC2)cc1,7.54
CHEMBL382248,COCCN(Cc1ccccc1C(F)(F)F)C1CCNCC1.O=C(O)/C=C/C(=O)O,8.6
CHEMBL382001,CC(C)CN(Cc1ccc(C#N)cc1)C1CCNCC1.O=C(O)/C=C/C(=O)O,9.55
CHEMBL1170585,CNc1ccc(N2CCNCC2Cc2ccccc2)cc1,7.1
CHEMBL1170213,CCOCC1CNCCN1c1ccc2[nH]ncc2c1,7.8
CHEMBL312037,COC(=O)[C@@H]1C2CC[C@H](C[C@@H]1c1ccc(C)cc1)N2C,7.64
CHEMBL493130,Cl.NC[C@H]1C[C@@H]1c1ccc(F)cc1,5.57
CHEMBL4591440,COc1ccc2[nH]cc(C3CCN(CCCCN4C(=O)CC(c5c[nH]c6ccc(OC)cc56)C4=O)CC3)c2c1,6.51
CHEMBL248825,O=C(OCc1ccco1)C1=C(c2ccc(Cl)c(Cl)c2)CCC1,4.62
CHEMBL303232,COC(=O)C1C(c2cccc(-c3ccsc3)c2)CC2CCC1N2C,7.13
CHEMBL14924,COC(=O)C1C(c2ccc(C=C(Br)Br)cc2)CC2CCC1N2C,8.87
CHEMBL781,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21,7.3
CHEMBL304656,COC(=O)[C@H]1C2CC[C@@H]3C[C@@H]1/C(=C/c1ccc(Cl)c(Cl)c1)CN23,9.25
CHEMBL4084262,COc1ccccc1N1CCC2(CCN(CCCSc3nnc(-c4ccccc4)n3C)CC2)CC1,6.53
CHEMBL558525,CNC[C@H]1C[C@]1(Oc1cccc2ccccc12)c1cccs1.Cl,7.52
CHEMBL141681,CNCCC(Oc1cccc2ccccc12)c1ccccc1,8.62
CHEMBL3966886,COc1cccc(CC2CCN(CCc3ccccc3)CC2)c1,6.67
CHEMBL4228034,COCCOc1cc(CC2CCN(CCc3cc4c(cc3Cl)OCCO4)CC2)ccc1Br,8.26
CHEMBL201977,CCCC(CN1CCCC1)C(=O)c1ccc(Cl)c(Cl)c1,6.2
CHEMBL204759,CCCC(C(=O)c1ccc2ccccc2c1)N1CCCC1,7.48
CHEMBL4533250,Cl.Clc1ccccc1OCc1cc(OC[C@@H]2CCCN2)no1,5.53
CHEMBL4587314,COc1ccc2[nH]cc(C3CCN(CCCN4C(=O)CC(c5c[nH]c6ccc(F)cc56)C4=O)CC3)c2c1,6.81
CHEMBL139106,CNCCC(Oc1cccc2ccccc12)c1ccccc1OC,8.64
CHEMBL30713,CC(N)Cc1c[nH]c2ccccc12,5.95
CHEMBL566396,O=c1[nH]c2cccc(OCC3CCN(CC4CCc5[nH]c6ccc(F)cc6c5C4)CC3)c2o1,9.4
CHEMBL3704748,CCC(=O)OCCNC(CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCC1,7.97
CHEMBL3704749,CCOc1ccc(C2(C(CC(C)C)NCCOC(=O)CC)CCC2)cc1,8.24
