id,smiles,pKi
ZINC000003927092,CN(C)CCn1cc(S(=O)(=O)c2cccc(Cl)c2)c2cccnc21,5.91
ZINC000003927095,CN(C)CCn1cc(S(=O)(=O)c2cccc3ccccc23)c2cccnc21,6.29
ZINC000003941384,O=C1Nc2cccc3c2[C@@]1(CCCCN1CCc2sccc2C1)CCC3,8.19
ZINC000003947621,COc1cc2c(cc1O)-c1c(O)c(OC)cc3c1[C@@H](C2)N(C)CC3,7.1
ZINC000003978905,O=C1Nc2cccc3c2[C@@]1(CCCCN1CCN(c2ccccn2)CC1)CCC3,8.7
ZINC000003985556,O=C1Nc2cccc3c2[C@@]1(CCCCN1CC=C(c2ccccc2)CC1)CCC3,8.7
ZINC000004175630,Oc1nc2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,9.3
ZINC000004215367,COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN(CCCOc2ccc(F)cc2)C[C@H]1OC,6.0
ZINC000004634575,CNC[C@H]1C[C@@H]2c3ccccc3Cc3ccccc3N2O1,7.73
ZINC000005845906,CCN(CC)C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2NC1,6.84
ZINC000006716248,COc1cc2c(cc1OC)CN(/C=N/c1ccc3c(c1)[C@H](O)CC3)CC2,6.4
ZINC000006716249,O[C@@H]1CCc2ccc(/N=C/N3CCc4ccccc4C3)cc21,5.57
ZINC000007653962,O[C@@H](CNC[C@H]1COc2ccccc2O1)COc1ccccc1F,6.71
ZINC000007653965,O[C@@H](CNC[C@@H]1COc2ccccc2O1)COc1ccccc1F,6.71
ZINC000007653967,O[C@H](CNC[C@H]1COc2ccccc2O1)COc1ccccc1F,6.71
ZINC000007653971,O[C@H](CNC[C@@H]1COc2ccccc2O1)COc1ccccc1F,6.71
ZINC000012068670,COc1ccccc1N1CCN(CCCNS(=O)(=O)c2ccc(C)cc2)CC1,7.28
ZINC000012068672,COc1ccc(S(=O)(=O)NCCCN2CCN(c3ccccc3OC)CC2)cc1,7.43
ZINC000012068831,O=S(=O)(NCCCN1CCN(c2ccccc2F)CC1)c1ccc2ccccc2c1,6.85
ZINC000012068836,COc1ccc(S(=O)(=O)NCCCN2CCN(c3ccccc3F)CC2)cc1,6.54
ZINC000012068913,O=S(=O)(NCCCN1CCN(c2ccccc2)CC1)c1ccc2ccccc2c1,6.17
ZINC000012068995,COc1ccc(N2CCN(CCCNS(=O)(=O)c3ccc4ccccc4c3)CC2)cc1,5.49
ZINC000012069000,COc1ccc(N2CCN(CCCNS(=O)(=O)c3ccc(OC)cc3)CC2)cc1,5.03
ZINC000012069077,O=S(=O)(NCCCN1CCN(c2ccc(F)cc2)CC1)c1ccc2ccccc2c1,7.28
ZINC000012069082,COc1ccc(S(=O)(=O)NCCCN2CCN(c3ccc(F)cc3)CC2)cc1,7.33
ZINC000013436892,CNC[C@H]1C[C@H]2c3ccccc3Cc3ccccc3N2O1,7.73
ZINC000013436895,CNC[C@@H]1C[C@@H]2c3ccccc3Cc3ccccc3N2O1,7.73
ZINC000013473674,O=C1Nc2cccc3c2[C@]1(CCCCN1CCN(c2ccccc2)CC1)CCC3,8.67
ZINC000013473675,O=C1Nc2cccc3c2[C@@]1(CCCCN1CCN(c2ccccc2)CC1)CCC3,8.67
ZINC000013473682,N#Cc1ccccc1N1CCN(CCCC[C@]23CCCc4cccc(c42)NC3=O)CC1,8.4
ZINC000013473683,N#Cc1ccccc1N1CCN(CCCC[C@@]23CCCc4cccc(c42)NC3=O)CC1,8.4
ZINC000013473700,O=C1Nc2cccc3c2[C@]1(CCCCN1CCC(c2ccccc2)CC1)CCC3,8.7
ZINC000013473701,O=C1Nc2cccc3c2[C@@]1(CCCCN1CCC(c2ccccc2)CC1)CCC3,8.7
ZINC000013473739,CNC(=O)Cn1c2c(c3ccccc31)CCN(CCCC[C@]13CCCc4cccc(c41)NC3=O)C2,8.4
ZINC000013473740,CNC(=O)Cn1c2c(c3ccccc31)CCN(CCCC[C@@]13CCCc4cccc(c41)NC3=O)C2,8.4
ZINC000013473855,O[C@H](c1ccc(F)cc1)C1CCN(CCc2ccccc2I)CC1,7.0
ZINC000013473856,O[C@@H](c1ccc(F)cc1)C1CCN(CCc2ccccc2I)CC1,7.0
ZINC000013473864,O[C@@H](c1ccc(F)cc1)C1CCN(CCc2ccc(F)cc2)CC1,5.87
ZINC000013491358,C[C@H]1C[C@@H](C)N1C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,7.92
ZINC000013491359,C[C@@H]1C[C@@H](C)N1C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,7.51
ZINC000013491360,C[C@H]1C[C@H](C)N1C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,7.85
ZINC000013493235,COc1cccc(C(=O)CCCN2CCN(c3ccccc3OC)CC2)c1,6.96
ZINC000013493236,COc1cccc(C(=O)CCCCN2CCN(c3ccccc3OC)CC2)c1,7.07
ZINC000013493237,COc1cccc(C(=O)CCCCCN2CCN(c3ccccc3OC)CC2)c1,7.34
ZINC000013493238,COc1ccccc1N1CCN(CCCCC(=O)c2cccc(O)c2)CC1,7.82
ZINC000013493239,COc1ccccc1N1CCN(CCCCC(=O)c2ccccc2)CC1,7.36
ZINC000013493240,COc1ccccc1N1CCN(CCCCCC(=O)c2cccc(O)c2)CC1,7.57
ZINC000013493241,COc1ccccc1N1CCN(CCCCCC(=O)c2ccccc2)CC1,7.55
ZINC000013493242,COc1ccccc1N1CCN(CCCCC(=O)c2ccccc2O)CC1,7.79
ZINC000013493243,COc1ccccc1N1CCN(CCCCC(=O)c2ccc(O)cc2)CC1,7.23
ZINC000013493244,COc1ccccc1N1CCN(CCCCCC(=O)c2ccccc2O)CC1,8.24
ZINC000013493245,COc1ccccc1N1CCN(CCCCCC(=O)c2ccc(O)cc2)CC1,7.63
ZINC000013493248,O=C(CCCCCN1CCN(c2ccccn2)CC1)c1ccccc1O,6.98
ZINC000013493249,O=C(CCCCCN1CCN(c2ccccc2)CC1)c1ccccc1O,7.37
ZINC000013493250,O=C(CCCCCN1CCN(c2cccc(C(F)(F)F)c2)CC1)c1ccccc1O,6.42
ZINC000013493251,O=C(CCCCCN1CCN(c2nc3ccccc3o2)CC1)c1ccccc1O,6.83
ZINC000013493252,O=C(CCCCCN1CCN(c2nc3ccccc3[nH]2)CC1)c1ccccc1O,6.17
ZINC000013493253,COc1ccc2onc(N3CCN(CCCCCC(=O)c4ccccc4O)CC3)c2c1,6.34
ZINC000013493254,O=C(CCCCCN1CCN(c2noc3ccccc23)CC1)c1ccccc1O,8.53
ZINC000013493255,O=C(CCCN1CCN(c2noc3ccccc23)CC1)c1ccccc1O,7.71
ZINC000013493256,O=C(CCCCN1CCN(c2noc3ccccc23)CC1)c1ccccc1O,7.28
ZINC000013493257,COc1ccccc1C(=O)CCCCCN1CCN(c2noc3ccccc23)CC1,9.05
ZINC000013531145,CC(C)C1CCN(CCCCN2C(=O)c3cccc4cccc2c34)CC1,6.7
ZINC000013531166,COc1ccccc1N1CCN(CCCCN2C(=O)c3cccc4cccc2c34)CC1,7.2
ZINC000013531182,COc1ccccc1N1CCN(CCCCCN2C(=O)c3cccc4cccc2c34)CC1,7.0
ZINC000013531203,COc1ccccc1N1CCN(CCCCN2c3cccc4cccc(c34)S2(=O)=O)CC1,6.7
ZINC000013531213,O=S1(=O)c2cccc3cccc(c23)N1CCCCCN1CCN(c2ccccc2)CC1,6.7
ZINC000013531216,COc1ccccc1N1CCN(CCCCCN2c3cccc4cccc(c34)S2(=O)=O)CC1,6.6
ZINC000013531225,COc1ccccc1N1CCN(CCCCCCN2c3cccc4cccc(c34)S2(=O)=O)CC1,6.7
ZINC000013531231,O=C1Nc2cccc3c2[C@]1(CCN1CCN(c2ccccc2)CC1)CCC3,7.0
ZINC000013531234,O=C1Nc2cccc3c2[C@@]1(CCN1CCN(c2ccccc2)CC1)CCC3,7.0
ZINC000013531237,O=C1Nc2cccc3c2[C@]1(CCCN1CCN(c2ccccc2)CC1)CCC3,8.3
ZINC000013531240,O=C1Nc2cccc3c2[C@@]1(CCCN1CCN(c2ccccc2)CC1)CCC3,8.3
ZINC000013531270,COc1cccc(OC)c1-c1cccc2c1-c1cccc3c1[C@@H](C2)N(C)CC3,7.89
ZINC000013531273,Cc1cccc(O)c1-c1cccc2c1-c1cccc3c1[C@@H](C2)N(C)CC3,7.64
ZINC000013581248,CCCN(CCC)[C@H]1CCc2c(cccc2-c2ccccc2OC)C1,8.76
ZINC000013581250,CCCN(CCC)[C@H]1CCc2c(cccc2-c2ccc(OC)cc2)C1,7.91
ZINC000013581251,CCCN(CCC)[C@H]1CCc2c(cccc2-c2c(OC)cccc2OC)C1,8.1
ZINC000013581253,COc1cccc(OC)c1-c1cccc2c1CC[C@H](N)C2,7.1
ZINC000013581255,COc1cccc(OC)c1-c1cccc2c1CC[C@H](N(C)C)C2,8.59
ZINC000013581259,CCCN(CCC)[C@H]1COc2c(cccc2-c2ccccc2OC)C1,8.57
ZINC000013581261,CCCN(CCC)[C@@H]1COc2c(cccc2-c2ccccc2OC)C1,6.44
ZINC000013581263,CCCN(CCC)[C@H]1COc2c(cccc2-c2ccc(OC)cc2)C1,7.9
ZINC000013581265,CCCN(CCC)[C@H]1COc2c(cccc2-c2c(OC)cccc2OC)C1,8.19
ZINC000013584486,COc1ccc2c(c1)CCN(CCCNS(=O)(=O)c1ccccc1)C2,7.12
ZINC000013584488,CCN(CCCN1CCc2cc(OC)ccc2C1)S(=O)(=O)c1ccccc1,7.27
ZINC000013584490,COc1ccc2c(c1)CCN(CCCNS(=O)(=O)c1ccc(C)cc1)C2,6.28
ZINC000013584492,CCN(CCCN1CCc2cc(OC)ccc2C1)S(=O)(=O)c1ccc(C)cc1,7.96
ZINC000013584495,COc1ccc(S(=O)(=O)NCCCN2CCc3cc(OC)ccc3C2)cc1,6.44
ZINC000013584497,CCN(CCCN1CCc2cc(OC)ccc2C1)S(=O)(=O)c1ccc(OC)cc1,7.72
ZINC000013584499,COc1ccc2c(c1)CCN(CCCNS(=O)(=O)c1cccc3ccccc13)C2,6.41
ZINC000013584502,CCN(CCCN1CCc2cc(OC)ccc2C1)S(=O)(=O)c1cccc2ccccc12,6.25
ZINC000013584505,COc1ccc2c(c1)c(CCN(C)C)cn2C,5.93
ZINC000013584507,COc1ccc2[nH]cc(C3=CCN(Cc4ccccc4)CC3)c2c1,5.96
ZINC000013584512,COc1ccc2c(c1)N(CCN(C)C)CCO2,5.96
ZINC000013586503,COc1ccccc1N1CCN(CCC(=O)N[C@H]2CCCc3c(OC)cccc32)CC1,6.57
ZINC000013586504,COc1ccccc1N1CCN(CCC(=O)N[C@@H]2CCCc3c(OC)cccc32)CC1,6.57
ZINC000013586505,COc1ccccc1N1CCN(CCCC(=O)N[C@H]2CCCc3c(OC)cccc32)CC1,7.46
ZINC000013586506,COc1ccccc1N1CCN(CCCC(=O)N[C@@H]2CCCc3c(OC)cccc32)CC1,7.46
ZINC000013586507,COc1ccccc1N1CCN(CCCCC(=O)N[C@H]2CCCc3c(OC)cccc32)CC1,7.55
ZINC000013586508,COc1ccccc1N1CCN(CCCCC(=O)N[C@@H]2CCCc3c(OC)cccc32)CC1,7.55
ZINC000013586509,COc1ccccc1N1CCN(CCCCCC(=O)N[C@H]2CCCc3c(OC)cccc32)CC1,7.7
ZINC000013586510,COc1ccccc1N1CCN(CCCCCC(=O)N[C@@H]2CCCc3c(OC)cccc32)CC1,7.7
ZINC000013586511,COc1ccc2c(c1)CCC[C@@H]2NC(=O)CCCN1CCN(c2ccccc2OC)CC1,6.73
ZINC000013586512,COc1ccc2c(c1)CCC[C@H]2NC(=O)CCCN1CCN(c2ccccc2OC)CC1,6.73
ZINC000013586513,COc1ccc2c(c1)CCC[C@@H]2NC(=O)CCCCN1CCN(c2ccccc2OC)CC1,7.37
ZINC000013586514,COc1ccc2c(c1)CCC[C@H]2NC(=O)CCCCN1CCN(c2ccccc2OC)CC1,7.37
ZINC000013586515,COc1ccc2c(c1)CCC[C@@H]2NC(=O)CCCCCN1CCN(c2ccccc2OC)CC1,7.52
ZINC000013586516,COc1ccc2c(c1)CCC[C@H]2NC(=O)CCCCCN1CCN(c2ccccc2OC)CC1,7.52
ZINC000013586517,COc1ccc2c(c1)[C@H](NC(=O)CCCN1CCN(c3ccccc3OC)CC1)CCC2,6.89
ZINC000013586518,COc1ccc2c(c1)[C@@H](NC(=O)CCCN1CCN(c3ccccc3OC)CC1)CCC2,6.89
ZINC000013586519,COc1ccc2c(c1)[C@H](NC(=O)CCCCN1CCN(c3ccccc3OC)CC1)CCC2,7.42
ZINC000013586520,COc1ccc2c(c1)[C@@H](NC(=O)CCCCN1CCN(c3ccccc3OC)CC1)CCC2,7.42
ZINC000013586521,COc1ccc2c(c1)[C@H](NC(=O)CCCCCN1CCN(c3ccccc3OC)CC1)CCC2,7.39
ZINC000013586522,COc1ccc2c(c1)[C@@H](NC(=O)CCCCCN1CCN(c3ccccc3OC)CC1)CCC2,7.39
ZINC000013586523,COc1ccccc1N1CCN(CCCC(=O)N[C@@H]2CCCc3cccc(OC)c32)CC1,6.81
ZINC000013586524,COc1ccccc1N1CCN(CCCC(=O)N[C@H]2CCCc3cccc(OC)c32)CC1,6.81
ZINC000013586525,COc1ccccc1N1CCN(CCCCC(=O)N[C@@H]2CCCc3cccc(OC)c32)CC1,7.19
ZINC000013586526,COc1ccccc1N1CCN(CCCCC(=O)N[C@H]2CCCc3cccc(OC)c32)CC1,7.19
ZINC000013586527,COc1ccccc1N1CCN(CCCCCC(=O)N[C@@H]2CCCc3cccc(OC)c32)CC1,7.5
ZINC000013586528,COc1ccccc1N1CCN(CCCCCC(=O)N[C@H]2CCCc3cccc(OC)c32)CC1,7.5
ZINC000013586529,COc1ccccc1N1CCN(CCCC(=O)N[C@@H]2CCCc3ccccc32)CC1,7.04
ZINC000013586530,COc1ccccc1N1CCN(CCCC(=O)N[C@H]2CCCc3ccccc32)CC1,7.04
ZINC000013586531,COc1ccccc1N1CCN(CCCCC(=O)N[C@@H]2CCCc3ccccc32)CC1,8.22
ZINC000013586532,COc1ccccc1N1CCN(CCCCC(=O)N[C@H]2CCCc3ccccc32)CC1,8.22
ZINC000013586533,COc1ccccc1N1CCN(CCCCCC(=O)N[C@@H]2CCCc3ccccc32)CC1,8.18
ZINC000013586534,COc1ccccc1N1CCN(CCCCCC(=O)N[C@H]2CCCc3ccccc32)CC1,8.18
ZINC000013586535,O=C(CCCCCN1CCN(c2noc3ccccc23)CC1)N[C@@H]1CCCc2ccccc21,6.9
ZINC000013586536,O=C(CCCCCN1CCN(c2noc3ccccc23)CC1)N[C@H]1CCCc2ccccc21,6.9
ZINC000013586537,O=C(CCCCCN1CCN(c2nc3ccccc3o2)CC1)N[C@@H]1CCCc2ccccc21,6.09
ZINC000013586538,O=C(CCCCCN1CCN(c2nc3ccccc3o2)CC1)N[C@H]1CCCc2ccccc21,6.09
ZINC000013586539,O=C(CCCCCN1CCN(c2nc3ccccc3[nH]2)CC1)N[C@@H]1CCCc2ccccc21,6.45
ZINC000013586540,O=C(CCCCCN1CCN(c2nc3ccccc3[nH]2)CC1)N[C@H]1CCCc2ccccc21,6.45
ZINC000013586541,COc1ccc2oc(N3CCN(CCCCCC(=O)N[C@@H]4CCCc5ccccc54)CC3)nc2c1,6.15
ZINC000013586542,COc1ccc2oc(N3CCN(CCCCCC(=O)N[C@H]4CCCc5ccccc54)CC3)nc2c1,6.15
ZINC000013586543,N#Cc1ccccc1N1CCN(CCCCCC(=O)N[C@@H]2CCCc3ccccc32)CC1,7.31
ZINC000013586544,N#Cc1ccccc1N1CCN(CCCCCC(=O)N[C@H]2CCCc3ccccc32)CC1,7.31
ZINC000013586545,CC(=O)c1ccccc1N1CCN(CCCCCC(=O)N[C@@H]2CCCc3ccccc32)CC1,8.38
ZINC000013586546,CC(=O)c1ccccc1N1CCN(CCCCCC(=O)N[C@H]2CCCc3ccccc32)CC1,8.38
ZINC000013586547,COc1cc(Cl)ccc1N1CCN(CCCCCC(=O)N[C@@H]2CCCc3ccccc32)CC1,6.91
ZINC000013586548,COc1cc(Cl)ccc1N1CCN(CCCCCC(=O)N[C@H]2CCCc3ccccc32)CC1,6.91
ZINC000013586549,COc1ccc(OC)c(N2CCN(CCCCCC(=O)N[C@@H]3CCCc4ccccc43)CC2)c1,7.15
ZINC000013586550,COc1ccc(OC)c(N2CCN(CCCCCC(=O)N[C@H]3CCCc4ccccc43)CC2)c1,7.15
ZINC000013586551,COc1cccc(N2CCN(CCCCCC(=O)N[C@@H]3CCCc4ccccc43)CC2)c1,6.92
ZINC000013586552,COc1cccc(N2CCN(CCCCCC(=O)N[C@H]3CCCc4ccccc43)CC2)c1,6.92
ZINC000013586553,COc1ccc(N2CCN(CCCCCC(=O)N[C@@H]3CCCc4ccccc43)CC2)cc1,5.68
ZINC000013586554,COc1ccc(N2CCN(CCCCCC(=O)N[C@H]3CCCc4ccccc43)CC2)cc1,5.68
ZINC000013586555,N#Cc1cccc(N2CCN(CCCCCC(=O)N[C@@H]3CCCc4ccccc43)CC2)c1,7.01
ZINC000013586556,N#Cc1cccc(N2CCN(CCCCCC(=O)N[C@H]3CCCc4ccccc43)CC2)c1,7.01
ZINC000013586557,N#Cc1ccc(N2CCN(CCCCCC(=O)N[C@@H]3CCCc4ccccc43)CC2)cc1,5.85
ZINC000013586558,N#Cc1ccc(N2CCN(CCCCCC(=O)N[C@H]3CCCc4ccccc43)CC2)cc1,5.85
ZINC000013586559,CC(=O)c1cccc(N2CCN(CCCCCC(=O)N[C@@H]3CCCc4ccccc43)CC2)c1,6.3
ZINC000013586560,CC(=O)c1cccc(N2CCN(CCCCCC(=O)N[C@H]3CCCc4ccccc43)CC2)c1,6.3
ZINC000013586561,CC(=O)c1ccc(N2CCN(CCCCCC(=O)N[C@@H]3CCCc4ccccc43)CC2)cc1,5.58
ZINC000013586562,CC(=O)c1ccc(N2CCN(CCCCCC(=O)N[C@H]3CCCc4ccccc43)CC2)cc1,5.58
ZINC000013586563,NC(=O)c1ccccc1N1CCN(CCCCCC(=O)N[C@@H]2CCCc3ccccc32)CC1,6.64
ZINC000013586564,NC(=O)c1ccccc1N1CCN(CCCCCC(=O)N[C@H]2CCCc3ccccc32)CC1,6.64
ZINC000013586565,CSc1ccccc1N1CCN(CCCCCC(=O)N[C@@H]2CCCc3ccccc32)CC1,9.66
ZINC000013586566,CSc1ccccc1N1CCN(CCCCCC(=O)N[C@H]2CCCc3ccccc32)CC1,9.66
ZINC000013586567,CS(=O)(=O)c1ccccc1N1CCN(CCCCCC(=O)N[C@@H]2CCCc3ccccc32)CC1,6.53
ZINC000013586568,CS(=O)(=O)c1ccccc1N1CCN(CCCCCC(=O)N[C@H]2CCCc3ccccc32)CC1,6.53
ZINC000013586569,O=C(CCCCCN1CCN(c2ccccc2O)CC1)N[C@@H]1CCCc2ccccc21,7.94
ZINC000013586570,O=C(CCCCCN1CCN(c2ccccc2O)CC1)N[C@H]1CCCc2ccccc21,7.94
ZINC000013586571,O=C(CCCCCN1CCN(c2ccccc2Cl)CC1)N[C@@H]1CCCc2ccccc21,7.4
ZINC000013586572,O=C(CCCCCN1CCN(c2ccccc2Cl)CC1)N[C@H]1CCCc2ccccc21,7.4
ZINC000013586573,O=C(CCCCCN1CCN(c2ccccc2[N+](=O)[O-])CC1)N[C@@H]1CCCc2ccccc21,7.2
ZINC000013586574,O=C(CCCCCN1CCN(c2ccccc2[N+](=O)[O-])CC1)N[C@H]1CCCc2ccccc21,7.2
ZINC000013586575,Cc1ccccc1N1CCN(CCCCCC(=O)N[C@@H]2CCCc3ccccc32)CC1,7.82
ZINC000013586576,Cc1ccccc1N1CCN(CCCCCC(=O)N[C@H]2CCCc3ccccc32)CC1,7.82
ZINC000013586577,O=C(CCCCCN1CCN(c2ccccc2)CC1)N[C@@H]1CCCc2ccccc21,7.18
ZINC000013586578,O=C(CCCCCN1CCN(c2ccccc2)CC1)N[C@H]1CCCc2ccccc21,7.18
ZINC000013589373,,9.15
ZINC000013611459,CN(C)C[C@@H]1C[C@@H]2c3ccccc3Oc3ccc(F)cc3[C@H]2O1,7.24
ZINC000013611461,CN(C)C[C@H]1C[C@@H]2c3ccccc3Oc3ccc(F)cc3[C@H]2O1,7.1
ZINC000013611462,CN(C)C[C@@H]1C[C@@H]2c3ccccc3Oc3ccc(Cl)cc3[C@H]2O1,7.04
ZINC000013611464,CN(C)C[C@H]1C[C@@H]2c3ccccc3Oc3ccc(Cl)cc3[C@H]2O1,6.6
ZINC000013611467,CN(C)C[C@H]1C[C@@H]2c3ccccc3Oc3ccc(Br)cc3[C@H]2O1,7.46
ZINC000013611468,CN(C)C[C@@H]1C[C@@H]2c3ccccc3Sc3ccc(F)cc3[C@H]2O1,7.47
ZINC000013757612,Cc1cccc2c1-c1cccc3c1[C@@H](C2)N(C)CC3,7.42
ZINC000013806903,CN1CCc2ccc3c4c2[C@H]1Cc1cccc(c1-4)C3,8.16
ZINC000013806905,CN1CCc2ccc3c4c2[C@H]1Cc1cccc(c1-4)C3=O,6.54
ZINC000013806907,CN1CCc2ccc3c4c2[C@H]1Cc1cccc(c1-4)[C@H]3O,7.87
ZINC000013806910,CN1CCc2ccc3c4c2[C@H]1Cc1cccc(c1-4)[C@@H]3O,6.99
ZINC000013806913,CN1CCc2ccc3c4c2[C@H]1Cc1cccc(c1-4)[C@@]3(C)O,7.56
ZINC000013806915,CN1CCc2ccc3c4c2[C@H]1Cc1cccc(c1-4)[C@]3(C)O,8.37
ZINC000013806916,CC(=O)N[C@@H]1c2cccc3c2-c2c1ccc1c2[C@@H](C3)N(C)CC1,6.27
ZINC000013806918,CC(=O)N[C@H]1c2cccc3c2-c2c1ccc1c2[C@@H](C3)N(C)CC1,5.88
ZINC000013806925,C[C@@H]1c2cccc3c2-c2c1ccc1c2[C@@H](C3)N(C)CC1,8.47
ZINC000013806928,C[C@H]1c2cccc3c2-c2c1ccc1c2[C@@H](C3)N(C)CC1,8.25
ZINC000013806937,CCO[C@]1(CC)c2cccc3c2-c2c1ccc1c2[C@@H](C3)N(C)CC1,7.59
ZINC000013806939,CCO[C@@]1(CC)c2cccc3c2-c2c1ccc1c2[C@@H](C3)N(C)CC1,8.52
ZINC000013862602,CN1CCc2cccc3c2[C@H]1Cc1cccc(-c2c(O)cccc2O)c1-3,7.44
ZINC000013864297,O=c1[nH]c2ccccc2n1C1CCN(Cc2cc3c(cc2Cl)OCO3)CC1,6.12
ZINC000013864300,O=c1[nH]c2ccccc2n1C1=CCN(Cc2cc3c(cc2[N+](=O)[O-])OCO3)CC1,5.35
ZINC000013864302,Cc1ccc2[nH]c(=O)n(C3CCN(Cc4cc5c(cc4Cl)OCO5)CC3)c2c1,6.18
ZINC000013864325,Cc1ccc(CN2CCC(n3c(=O)[nH]c4ccccc43)CC2)c(Cl)c1,6.07
ZINC000013864326,N#Cc1ccc(CCOC(=O)N2CCN(CCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,5.84
ZINC000013864327,O=C(OCCc1ccc(F)cc1)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,6.14
