id,smiles,pKi
ZINC000038236197,Cc1nc2nc(N3CCN4CCC3CC4)oc2cc1F,6.26
ZINC000038317146,c1ccc(-c2cnc3oc(N4CCN5CCC4CC5)nc3c2)cc1,5.43
ZINC000038328728,CN1C[C@H]2CN(c3ccc(-c4ccccc4)nn3)C[C@@H]2C1,6.82
ZINC000038328729,CN1C[C@@H]2CN(c3ccc(-c4ccccc4)nn3)C[C@H]2C1,6.82
ZINC000038332063,CN1C[C@H]2CN(c3ccc(-c4ccccc4)nn3)C[C@H]2C1,6.82
ZINC000038348252,Cc1sc2nc(SCCCN3CCN(c4ccc5ccccc5n4)CC3)n(N)c(=O)c2c1C,7.32
ZINC000038424857,c1ccc2c(N3CCN(CCc4ccc5nc[nH]c5c4)CC3)cccc2c1,5.28
ZINC000040394685,Fc1ccc2c(c1)nc(N1CCN(Cc3nnn[nH]3)CC1)c1cccn12,7.19
ZINC000040394791,N[C@H](CO)C(=O)N1CCN(c2nc3cc(F)ccc3n3cccc23)CC1,6.63
ZINC000040395344,N[C@H](CN1CCN(c2nc3cc(F)ccc3n3cccc23)CC1)C(=O)O,8.92
ZINC000040401805,N[C@@H](CN1CCN(c2nc3cc(F)ccc3n3cccc23)CC1)C(=O)O,8.55
ZINC000040423139,O=C(O)CN1CCN(c2nc3cc(F)ccc3n3cccc23)CC1,7.93
ZINC000040424624,Cc1cccc2nc(N3CCN([C@H](C(=O)O)c4ccccc4)CC3)c3cccn3c12,7.36
ZINC000040424626,Cc1cccc2nc(N3CCN([C@@H](C(=O)O)c4ccccc4)CC3)c3cccn3c12,7.36
ZINC000040430013,NC(=O)CN1CCN(c2nc3cc(F)ccc3n3cccc23)CC1,8.14
ZINC000040564573,COc1nc2ccccc2nc1C(=O)Nc1ccc(O)c(CN2CCN(C)CC2)c1,5.7
ZINC000040828498,Fc1ccc2c(c1)nc(N1CCN(Cc3nc[nH]n3)CC1)c1cccn12,8.47
ZINC000040834907,O=C(O)CN1CCN(c2nc3cc(O)ccc3n3cccc23)CC1,8.68
ZINC000040866271,CNc1nc(N2C[C@@H]3CCCN[C@@H]3C2)nc2ccc(Cl)cc12,5.45
ZINC000040866273,CNc1nc(N2C[C@H]3NCCC[C@@H]3C2)nc2ccc(Cl)cc12,5.45
ZINC000040877564,Oc1nnc(CN2CCN(c3nc4cc(F)ccc4n4cccc34)CC2)o1,6.9
ZINC000040878608,CS(=O)(=O)/N=C(\O)CN1CCN(c2nc3cc(F)ccc3n3cccc23)CC1,6.61
ZINC000040881367,O=c1[nH]nc(CN2CCN(c3nc4cc(F)ccc4n4cccc34)CC2)[nH]1,7.77
ZINC000040891822,CCCN1CCC(COc2nc3scc(C)c3n3cccc23)CC1,8.16
ZINC000040949713,O=C(CN1CCN(c2nc3cc(F)ccc3n3cccc23)CC1)NO,8.66
ZINC000040952692,Cc1cccc2nc(N3CCN([C@@H](CO)c4ccccc4)CC3)c3cccn3c12,7.1
ZINC000040952694,Cc1cccc2nc(N3CCN([C@H](CO)c4ccccc4)CC3)c3cccn3c12,7.1
ZINC000040953018,N/C(CN1CCN(c2nc3cc(F)ccc3n3cccc23)CC1)=N\O,9.1
ZINC000040972612,Cc1cccc2nc(N3CCN(CC(=O)NO)CC3)c3cccn3c12,8.52
ZINC000045245703,Fc1ccc2c(c1)nc(N1CCN(Cc3c[nH]cn3)CC1)c1cccn12,9.17
ZINC000045254227,NNC(=O)CN1CCN(c2nc3cc(F)ccc3n3cccc23)CC1,7.35
ZINC000045254571,COc1cccc([C@]2(O)CCCC[C@H]2CN2CC[C@H](NC(=O)c3cc(Cl)c(N)cc3OC)[C@H](OC)C2)c1,5.77
ZINC000045257993,COc1cc(N)c(Cl)cc1C(=O)NCCN(C)C[C@H]1CCCC[C@]1(O)c1cccc(O)c1,5.55
ZINC000045258680,COc1cccc([C@@]2(O)CCCC[C@@H]2CN2CC[C@H](NC(=O)c3cc(Cl)c(N)cc3OC)[C@H](OC)C2)c1,6.1
ZINC000045259243,COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1CCN(C[C@H]2CCCC[C@]2(O)c2cccc(O)c2)C[C@@H]1OC,5.8
ZINC000045261462,Fc1ccc2c(c1)nc(N1CCN(Cc3ncc[nH]3)CC1)c1cccn12,8.25
ZINC000045283597,Fc1ccc2c(c1)nc(N1CCN(CCc3cnc[nH]3)CC1)c1cccn12,6.48
ZINC000045284230,Oc1ccc2c(c1)nc(N1CCN(Cc3cnc[nH]3)CC1)c1cccn12,8.65
ZINC000045286576,COc1cccc([C@]2(O)CCCC[C@H]2CN2CC[C@@H](NC(=O)c3cc(Cl)c(N)cc3OC)[C@@H](OC)C2)c1,6.8
ZINC000045287284,COc1cc(N)c(Cl)cc1C(=O)NCCN(C)C[C@@H]1CCCC[C@@]1(O)c1cccc(O)c1,5.6
ZINC000045287287,COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1CCN(C[C@@H]2CCCC[C@@]2(O)c2cccc(O)c2)C[C@@H]1OC,5.85
ZINC000045288544,COc1cccc([C@@]2(O)CCCC[C@@H]2CN(C)CCNC(=O)c2cc(Cl)c(N)cc2OC)c1,5.46
ZINC000045291288,Fc1ccc2c(c1)nc(N1CCN(CCn3ccnc3)CC1)c1cccn12,7.65
ZINC000045302229,Cc1cccc2nc(N3CCN(CCn4ccnc4)CC3)c3cccn3c12,7.75
ZINC000045316246,COc1cccc([C@]2(O)CCCC[C@H]2CN(C)CCNC(=O)c2cc(Cl)c(N)cc2OC)c1,5.31
ZINC000045317981,COc1cccc([C@@]2(O)CCCC[C@@H]2CN2CC[C@@H](NC(=O)c3cc(Cl)c(N)cc3OC)[C@@H](OC)C2)c1,5.55
ZINC000045319362,Cc1cccc2nc(N3CCN(Cc4cnc[nH]4)CC3)c3cccn3c12,9.31
ZINC000045322573,COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN(C[C@H]2CCCC[C@]2(O)c2cccc(O)c2)C[C@H]1OC,6.41
ZINC000045324055,COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN(C[C@@H]2CCCC[C@@]2(O)c2cccc(O)c2)C[C@H]1OC,7.74
ZINC000045354740,Cc1ccc2oc(N3CCN4CCC3CC4)nc2c1,8.47
ZINC000045356506,c1cc2nc(N3CCN4CCC3CC4)oc2cn1,6.79
ZINC000045364490,Cc1ccc2nc(N3CCN4CCC3CC4)oc2n1,6.9
ZINC000045364633,Fc1ccc2oc(N3CCN4CCC3CC4)nc2c1,8.41
ZINC000045364979,Fc1cnc2nc(N3CCN4CCC3CC4)oc2c1,5.61
ZINC000045365594,Brc1ccc2oc(N3CCN4CCC3CC4)nc2c1,7.77
ZINC000045373617,COc1ccc2oc(N3CCN4CCC3CC4)nc2n1,6.85
ZINC000045374626,c1cc2oc(N3CCN4CCC3CC4)nc2nc1N1CCCCC1,5.94
ZINC000045375004,c1ccc(Oc2cnc3nc(N4CCN5CCC4CC5)oc3c2)cc1,5.71
ZINC000045375040,c1ccc(-c2cnc3nc(N4CCN5CCC4CC5)oc3c2)cc1,5.67
ZINC000045387660,c1ccc(Oc2ccc3oc(N4CCN5CCC4CC5)nc3n2)cc1,5.17
ZINC000045388794,c1cnc2oc(N3CCN4CCC3CC4)nc2c1,7.04
ZINC000045389011,Cc1ccc2nc(N3CCN4CCC3CC4)oc2c1,7.77
ZINC000045390158,c1cc2oc(N3CCN4CCC3CC4)nc2cn1,5.67
ZINC000045391380,Clc1ccc2oc(N3CCN4CCC3CC4)nc2c1,8.92
ZINC000045392879,Brc1cnc2nc(N3CCN4CCC3CC4)oc2c1,6.11
ZINC000045394503,c1cc2oc(N3CCN4CCC3CC4)nc2nc1N1CCCC1,5.2
ZINC000045967144,CCOc1nc2ccccc2nc1C(=O)N1CCN(c2cccc(Cl)c2)CC1,6.6
ZINC000049037239,O=C(NCCCCN1CCCCC1)Nc1ccc(-c2ccccc2F)cc1,5.24
ZINC000049047489,O=C(NCCCCN1CCCCC1)Nc1ccc(-c2ccc(F)cc2)cc1,5.24
ZINC000049053218,O=C(NCCCCN1CCCCC1)Nc1ccc(-c2ccccc2)cc1,5.1
ZINC000049053222,COc1ccccc1-c1ccc(NC(=O)NCCCCN2CCCCC2)cc1,5.11
ZINC000049712242,Fc1ccc2c(c1)nc(N1CCN(CC3=NCCN3)CC1)c1cccn12,7.52
ZINC000049803166,COc1cc(N)c(Cl)cc1C(=O)NCCN(C)C[C@H]1CCCC[C@@]1(O)c1cccc(O)c1,5.55
ZINC000052968850,c1ccc(CN2CCN(c3nc4ccsc4n4cccc34)CC2)cc1,8.85
ZINC000056843427,COc1cc(N)c(Cl)cc1C(=O)NCCN(C)C[C@@H]1CCCC[C@]1(O)c1cccc(O)c1,5.55
ZINC000058522899,COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN2CC[C@H]1C2,8.25
ZINC000058602767,O=C(Cn1nc(C2CCCCC2)cc(Cc2ccco2)c1=O)NC1Cc2ccccc2C1,5.1
ZINC000058626651,CNc1nc(N2C[C@@H]3CCCN[C@H]3C2)nc2ccc(Cl)cc12,5.45
ZINC000059854314,Nn1c(SCCCN2CCN(c3ccc4ccccc4n3)CC2)nc2c(c1=O)CCCC2,7.2
ZINC000059854451,Cc1cc(N2CCN(CCCCc3nc4c(c(=O)n3N)CCCC4)CC2)nc2ccccc12,7.23
ZINC000059854524,Cc1cccc2c(=O)n(N)c(CCCCN3CCN(c4ccc5ccccc5n4)CC3)nc12,7.81
ZINC000059854630,Cc1sc2nc(SCCCN3CCN(c4cc(C)c5ccccc5n4)CC3)n(N)c(=O)c2c1C,7.3
ZINC000059854954,Nn1c(CCCCN2CCN(c3ccc4ccccc4n3)CC2)nc2c(Cl)cccc2c1=O,7.08
ZINC000059855002,C[C@@H]1CCc2c(nc(CCCCN3CCN(c4ccc5ccccc5n4)CC3)n(N)c2=O)C1,7.01
ZINC000059855006,C[C@H]1CCc2c(nc(CCCCN3CCN(c4ccc5ccccc5n4)CC3)n(N)c2=O)C1,7.01
ZINC000059855333,Nn1c(CCCCN2CCN(c3ccc4ccccc4n3)CC2)nc2c(c1=O)CCC2,7.21
ZINC000059855451,Nn1c(SCCCN2CCN(c3ccc4ccccc4n3)CC2)nc2ccccc2c1=O,7.16
ZINC000059855844,Cc1sc2nc(SCCCN3CCN(c4nc5ccccc5s4)CC3)n(N)c(=O)c2c1C,7.06
ZINC000059855851,Nn1c(SCCCN2CCN(c3ccc4ccccc4n3)CC2)nc2ncccc2c1=O,7.19
ZINC000059855859,Nn1c(SCCCN2CCN(c3ccc4ccccc4n3)CC2)nc2cccnc2c1=O,7.21
ZINC000059855986,O=c1[nH]c(SCCCN2CCN(c3ccc4ccccc4n3)CC2)nc2sc3c(c12)CCCC3,7.35
ZINC000059856035,O=c1[nH]c(CCCCN2CCN(c3ccc4ccccc4n3)CC2)nc2c1CCCC2,7.61
ZINC000064436538,Nn1c(CCCCN2CCN(c3nc4ccccc4cc3O)CC2)nc2c(c1=O)CCCC2,7.28
ZINC000064437114,CC(=O)N1CCc2c(sc3nc(SCCCN4CCN(c5ccc6ccccc6n5)CC4)n(N)c(=O)c23)C1,7.11
ZINC000064447793,Nn1c(CCCCN2CCN(c3ccc4ccccc4n3)CC2)nc2ccc(F)cc2c1=O,7.0
ZINC000064447843,Nn1c(CCCCN2CCN(c3ccc4ccc(O)cc4n3)CC2)nc2c(c1=O)CCCC2,7.26
ZINC000064448033,Nn1c(CN2CCN(c3ccc4ccccc4n3)CC2)nc2c(c1=O)CCCC2,7.06
ZINC000064448684,Cc1ccc2nc(CCCCN3CCN(c4ccc5ccccc5n4)CC3)n(N)c(=O)c2c1,7.34
ZINC000064448975,C[C@@H]1CCc2nc(CCCCN3CCN(c4ccc5ccccc5n4)CC3)n(N)c(=O)c2C1,7.32
ZINC000064448976,C[C@H]1CCc2nc(CCCCN3CCN(c4ccc5ccccc5n4)CC3)n(N)c(=O)c2C1,7.32
ZINC000064453607,Nn1c(CCCCN2CCN(c3ccc4ccccc4n3)CC2)nc2c(c1=O)C[C@H](O)CC2,7.33
ZINC000064453610,Nn1c(CCCCN2CCN(c3ccc4ccccc4n3)CC2)nc2c(c1=O)C[C@@H](O)CC2,7.33
ZINC000064453611,CC(=O)N1CCc2c(sc3nc(CCCCN4CCN(c5ccc6ccccc6n5)CC4)n(N)c(=O)c23)C1,7.66
ZINC000064453678,Nn1c(SCCCN2CCN(c3ccc4ccccc4n3)CC2)nc2sc3c(c2c1=O)CCNC3,7.0
ZINC000064454043,Cc1sc2nc(CCCCN3CCN(c4ccc5ccccc5n4)CC3)n(N)c(=O)c2c1C,7.57
ZINC000064454330,Nn1c(CCCCN2CCN(c3ccc4ccccc4n3)CC2)nc2ccccc2c1=O,7.34
ZINC000064454332,Nn1c(CCCCN2CCN(c3ccc4ccccc4n3)CC2)nc2cccc(F)c2c1=O,7.3
ZINC000064513808,O=C(NNc1ccccc1)c1cnc2ccccc2n1,5.8
ZINC000066066567,CCOc1nc2ccccc2nc1C(=O)N1CCN(c2ccccc2OC)CC1,7.0
ZINC000066066568,CCOc1nc2ccccc2nc1C(=O)N1CCN(c2ccc(OC)cc2)CC1,6.8
ZINC000066066569,CCOc1nc2ccccc2nc1C(=O)N1CCN(c2cccc(C(F)(F)F)c2)CC1,5.1
ZINC000066074371,CCOc1nc2ccccc2nc1C(=O)N1CCN(CC)CC1,7.5
ZINC000066098985,CCOc1nc2ccccc2nc1C(=O)N1CCN(C)CC1,7.7
ZINC000066098988,C=CCN1CCN(C(=O)c2nc3ccccc3nc2OCC)CC1,6.8
ZINC000066098990,CCOc1nc2ccccc2nc1C(=O)NCCN(C)C,6.9
ZINC000066098991,CCOc1nc2ccccc2nc1C(=O)NCCc1c[nH]c2ccccc12,7.2
ZINC000066113271,CCOc1nc2ccccc2nc1C(=O)Nc1ccc(N(CC)CC)cc1,5.0
ZINC000066156882,CCOc1nc2ccccc2nc1C(=O)N1CCN(c2ccc(Cl)cc2)CC1,6.0
ZINC000066157195,CCOc1nc2ccccc2nc1C(=O)N1CCN(c2ccccc2)CC1,5.0
ZINC000068150324,c1ccc(Cc2ncc3c(n2)CCNCC3)cc1,5.64
ZINC000081213894,O=C(c1ccc(Cl)o1)N1C[C@@H]2CNC[C@@H]2C1,6.15
ZINC000081213895,O=C(c1ccc(Cl)o1)N1C[C@H]2CNC[C@@H]2C1,6.15
ZINC000081213896,O=C(c1ccc(Cl)o1)N1C[C@@H]2CNC[C@H]2C1,6.15
ZINC000083517759,c1ccc(Sc2ccccc2N2CCNCC2)cc1,7.19
ZINC000084441638,CNC1=NC(=O)/C(=C\c2c[nH]c3ccc(Br)cc23)N1C,5.21
ZINC000084603246,Cc1c(N2CCN(C)CC2)nc2ccccc2c1C(=O)NCCCCCCNc1c2c(nc3ccccc13)CCCC2,7.15
ZINC000084603249,Cc1c(N2CCN(C)CC2)nc2ccccc2c1C(=O)NCCCCCCCCNc1c2c(nc3ccccc13)CCCC2,7.16
ZINC000084604207,Cc1c(N2CCN(C)CC2)nc2ccccc2c1C(=O)NCCCCCCNC(=O)c1c(C)c(N2CCN(C)CC2)nc2ccccc12,7.55
ZINC000084604895,Cc1c(N2CCN(C)CC2)nc2ccccc2c1C(=O)NCCCCCCNC(=O)OC(C)(C)C,6.75
ZINC000084604898,Cc1c(N2CCN(C)CC2)nc2ccccc2c1C(=O)NCCCCCCCNC(=O)OC(C)(C)C,7.74
ZINC000084615666,Cc1c(N2CCN(C)CC2)nc2ccccc2c1C(=O)NCCCCCCCCNC(=O)OC(C)(C)C,6.9
ZINC000084615668,Cc1c(N2CCN(C)CC2)nc2ccccc2c1C(=O)NCCOCCOCCNC(=O)OC(C)(C)C,6.88
ZINC000084615671,Cc1c(N2CCN(C)CC2)nc2ccccc2c1C(=O)NCCOCCOCCOCCOCCOCCOCCOCCNC(=O)OC(C)(C)C,7.05
ZINC000084616501,Cc1c(N2CCN(C)CC2)nc2ccccc2c1C(=O)NCCOCCOCCNC(=O)c1c(C)c(N2CCN(C)CC2)nc2ccccc12,8.11
ZINC000084619871,Cc1c(N2CCN(C)CC2)nc2ccccc2c1C(=O)NCCCCCCCNC(=O)c1c(C)c(N2CCN(C)CC2)nc2ccccc12,8.57
ZINC000084619874,Cc1c(N2CCN(C)CC2)nc2ccccc2c1C(=O)NCCCCCCCCNC(=O)c1c(C)c(N2CCN(C)CC2)nc2ccccc12,7.17
ZINC000084689918,CNC1=NC(=O)/C(=C\c2c[nH]c3cccc(Br)c23)N1C,5.23
ZINC000095550896,Cc1c(N2CCN(C)CC2)nc2ccccc2c1C(=O)NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCNC(=O)OC(C)(C)C,7.15
ZINC000095557867,Cc1cccc(Sc2ccccc2N2CCNCC2)c1C,7.54
ZINC000095558223,Cc1ccc(Sc2ccccc2N2CCNCC2)cc1,7.25
ZINC000095558501,COc1cccc(Sc2ccccc2N2CCNCC2)c1,7.21
ZINC000095558591,Cc1ccc(Sc2ccccc2N2CCN(C)CC2)c(C)c1,6.89
ZINC000095559542,Clc1ccc(Sc2ccccc2N2CCNCC2)c(Cl)c1,7.59
ZINC000095560510,COc1ccc(Sc2ccccc2N2CCNCC2)c(OC)c1,7.49
ZINC000095560527,Clc1cccc(Sc2ccccc2N2CCNCC2)c1Cl,7.17
ZINC000095560970,Cc1ccc(Oc2ccccc2N2CCNCC2)c(C)c1,6.57
ZINC000095561088,Cc1ccc(Sc2ccccc2)c(N2CCNCC2)c1,6.51
ZINC000095561409,Cc1ccc(Sc2ccc(Cl)cc2)c(N2CCNCC2)c1,6.3
