id,smiles,pKi
ZINC000002379519,C[C@@H](N)Cc1c[nH]c2ccc(OCc3cccs3)cc12,6.53
ZINC000002568243,COc1ccc2[nH]cc(C3=CCNCC3)c2c1,7.1
ZINC000003683831,CN1CCC[C@@H](CN2c3ccccc3Sc3ccccc32)C1,6.07
ZINC000003683833,CN1CCC[C@H](CN2c3ccccc3Sc3ccccc32)C1,6.07
ZINC000003812892,CC(C)(C)c1ccc([C@@H](O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,6.22
ZINC000003816874,COc1ccc(S(=O)(=O)N2C[C@@H](C(=O)NC3CCN(C)CC3)c3ccccc32)c2ccccc12,7.6
ZINC000003816875,COc1ccc(S(=O)(=O)N2C[C@@H](C(=O)N(C)C3CCN(C)CC3)c3ccccc32)c2ccccc12,8.1
ZINC000003816876,CN1CCC(N(C)C(=O)[C@@H]2CN(S(=O)(=O)c3ccc(OC(F)(F)F)cc3)c3ccccc32)CC1,7.7
ZINC000003816877,CN1CCC(N(C)C(=O)[C@@H]2CN(S(=O)(=O)c3ccc(C(F)(F)F)cc3)c3ccccc32)CC1,7.6
ZINC000003816879,CN1CCC(N(C)C(=O)[C@@H]2CN(S(=O)(=O)c3cccc4ccccc34)c3ccccc32)CC1,7.5
ZINC000003817506,O=S(=O)(c1ccccc1)c1ccc(N2CCNCC2)c2ccccc12,8.42
ZINC000003831511,CC(C)(C)c1ccc([C@H](O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,6.22
ZINC000003937721,O=S(=O)(c1cccc(F)c1)c1cn([C@H]2CCCNC2)c2ccc(F)cc12,8.4
ZINC000003937722,O=S(=O)(c1ccccc1)c1cn([C@H]2CCCNC2)c2ccccc12,7.89
ZINC000003937723,O=S(=O)(c1ccccc1)c1cn([C@H]2CCNC2)c2ccccc12,8.3
ZINC000003937724,O=S(=O)(c1cn([C@H]2CCCNC2)c2ccccc12)c1cccc2cccnc12,8.25
ZINC000003937726,COc1ccc2c(c1)c(S(=O)(=O)c1cccc(F)c1)cn2[C@H]1CCCNC1,7.97
ZINC000003948260,CN(C)[C@@H]1CC[C@H](c2c[nH]c3ccc(C#N)cc23)C1,7.43
ZINC000003959350,Cc1[nH]c2ccccc2c1C1=CCNCC1,6.7
ZINC000003976201,CN1CC[C@@H](c2cn(S(=O)(=O)c3ccc(Cl)cc3)c3ccccc23)C1,9.0
ZINC000003976202,CN1CC[C@@H](c2cn(S(=O)(=O)c3ccc(F)cc3)c3ccccc23)C1,8.7
ZINC000003976206,CN1CC[C@@H](c2cn(S(=O)(=O)c3ccc(N)cc3)c3ccccc23)C1,9.0
ZINC000003976209,COc1ccc(S(=O)(=O)n2cc([C@@H]3CCN(C)C3)c3ccccc32)cc1OC,8.3
ZINC000003976210,CN1CC[C@H](c2cn(S(=O)(=O)c3ccc(Cl)c(Cl)c3)c3ccccc23)C1,8.52
ZINC000003976215,CN1CC[C@@H](c2cn(S(=O)(=O)c3ccccc3Br)c3ccccc23)C1,9.0
ZINC000003976216,CN1CC[C@@H](c2cn(S(=O)(=O)c3ccc(I)cc3)c3ccccc23)C1,9.0
ZINC000003976223,O=S(=O)(c1ccccc1)n1cc([C@H]2CCCNC2)c2ccccc21,9.0
ZINC000003976227,O=S(=O)(c1cccc(Cl)c1)n1cc([C@H]2CCCNC2)c2ccccc21,8.7
ZINC000003995616,CC(C)[C@@]1(NC(=O)[C@@H]2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O,7.72
ZINC000003995822,C[C@H](N)Cc1c[nH]c2ccc(OCc3cccs3)cc12,6.53
ZINC000004019252,O=C1CS[C@]2(C(=O)Nc3ccccc32)N1c1ccccc1,5.24
ZINC000004117519,C[C@H](Nc1cc(N2CCN(C)CC2)ccc1[N+](=O)[O-])c1ccccc1,7.92
ZINC000004117520,C[C@@H](Nc1cc(N2CCN(C)CC2)ccc1[N+](=O)[O-])c1ccccc1,7.92
ZINC000004175630,Oc1nc2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,7.15
ZINC000004193571,O=S(=O)(c1ccccc1)c1nnn2c1nc(Nc1ccccc1)c1sccc12,5.3
ZINC000004313317,COCCNc1nc2c(S(=O)(=O)c3cc(C)ccc3C)nnn2c2ccsc12,6.07
ZINC000004316012,CC[C@@H](C)Nc1nc2c(S(=O)(=O)c3ccccc3)nnn2c2ccsc12,8.02
ZINC000004316015,CC[C@H](C)Nc1nc2c(S(=O)(=O)c3ccccc3)nnn2c2ccsc12,8.02
ZINC000004316131,Cc1ccc(S(=O)(=O)c2nnn3c2nc(NCCC(C)C)c2sccc23)cc1,6.24
ZINC000004316134,COCCNc1nc2c(S(=O)(=O)c3ccc(C)cc3)nnn2c2ccsc12,5.83
ZINC000004316224,COCCNc1nc2c(S(=O)(=O)c3ccc(C)c(C)c3)nnn2c2ccsc12,5.8
ZINC000004316455,CCCCNc1nc2c(S(=O)(=O)c3ccccc3)nnn2c2ccsc12,7.16
ZINC000004316463,COCCNc1nc2c(S(=O)(=O)c3ccccc3)nnn2c2ccsc12,6.72
ZINC000004316467,C[C@@H]1CCCN(c2nc3c(S(=O)(=O)c4ccccc4)nnn3c3ccsc23)C1,5.69
ZINC000004316477,C[C@H]1CCCN(c2nc3c(S(=O)(=O)c4ccccc4)nnn3c3ccsc23)C1,5.69
ZINC000004316478,CC(C)Nc1nc2c(S(=O)(=O)c3ccc(Cl)cc3)nnn2c2ccsc12,5.92
ZINC000004484028,CC(C)Nc1nc2c(S(=O)(=O)c3cccc(Cl)c3)nnn2c2ccsc12,6.33
ZINC000004636349,O=S(=O)(c1ccccc1)n1cc([C@@H]2CCCNC2)c2ccccc21,9.0
ZINC000005043236,CCc1ccc(S(=O)(=O)c2nnn3c2nc(N(CC)CC)c2sccc23)cc1,5.72
ZINC000005741265,Nc1ccc(S(=O)(=O)n2c3ccccc3c3ccccc32)cc1,7.31
ZINC000005845906,CCN(CC)C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2NC1,7.8
ZINC000006013354,CN1CC[C@H](c2cn(S(=O)(=O)c3ccc(F)cc3)c3ccccc23)C1,8.7
ZINC000006013356,CN1CC[C@H](c2cn(S(=O)(=O)c3ccc(N)cc3)c3ccccc23)C1,9.0
ZINC000006013357,COc1ccc(S(=O)(=O)n2cc([C@H]3CCN(C)C3)c3ccccc32)cc1OC,8.3
ZINC000006013358,CN1CC[C@@H](c2cn(S(=O)(=O)c3ccc(Cl)c(Cl)c3)c3ccccc23)C1,8.52
ZINC000006013360,CN1CC[C@H](c2cn(S(=O)(=O)c3ccccc3Br)c3ccccc23)C1,9.0
ZINC000006013361,CN1CC[C@H](c2cn(S(=O)(=O)c3ccc(I)cc3)c3ccccc23)C1,9.0
ZINC000006013364,O=S(=O)(c1cccc(Cl)c1)n1cc([C@@H]2CCCNC2)c2ccccc21,8.7
ZINC000006013424,CN1CC[C@H](c2cn(S(=O)(=O)c3ccc(Cl)cc3)c3ccccc23)C1,9.0
ZINC000006859828,O=S(=O)(c1ccccc1)c1nnn2c1nc(NC[C@@H]1CCCO1)c1sccc12,8.09
ZINC000006859831,O=S(=O)(c1ccccc1)c1nnn2c1nc(NC[C@H]1CCCO1)c1sccc12,8.09
ZINC000006859837,Cc1ccc(S(=O)(=O)c2nnn3c2nc(NC2CCCC2)c2sccc23)cc1,5.69
ZINC000006859840,Nc1nc2c(S(=O)(=O)c3cccc(Cl)c3)nnn2c2ccsc12,6.16
ZINC000006996809,COc1cc(OC)cc(N2C(=O)CS[C@]23C(=O)Nc2ccccc23)c1,7.06
ZINC000006996814,COc1cc(OC)cc(N2C(=O)CS[C@@]23C(=O)Nc2ccccc23)c1,7.06
ZINC000008589271,CC1CCN(c2nc3c(S(=O)(=O)c4cccc(Cl)c4)nnn3c3ccsc23)CC1,5.95
ZINC000008589272,O=S(=O)(c1cccc(Cl)c1)c1nnn2c1nc(NC1CCCC1)c1sccc12,6.77
ZINC000008589280,Cc1ccc(S(=O)(=O)c2nnn3c2nc(NC2CCCCC2)c2sccc23)cc1,6.14
ZINC000008589282,Cc1ccc(S(=O)(=O)c2nnn3c2nc(NCc2ccc4c(c2)OCO4)c2sccc23)cc1,5.9
ZINC000008589284,Cc1ccc(S(=O)(=O)c2nnn3c2nc(NCc2ccc(F)cc2)c2sccc23)cc1,6.13
ZINC000008589285,Cc1ccc(S(=O)(=O)c2nnn3c2nc(NCc2cccs2)c2sccc23)cc1,6.66
ZINC000008589301,Cc1ccc(S(=O)(=O)c2nnn3c2nc(NC2CCCCCC2)c2sccc23)cc1C,6.46
ZINC000008589303,Cc1ccc(S(=O)(=O)c2nnn3c2nc(NC2CCCCC2)c2sccc23)cc1C,6.09
ZINC000008589323,Cc1ccc(S(=O)(=O)c2nnn3c2nc(NCc2ccc(F)cc2)c2sccc23)cc1C,6.28
ZINC000008589326,Cc1ccc(S(=O)(=O)c2nnn3c2nc(NCc2cccs2)c2sccc23)cc1C,7.05
ZINC000008589333,O=S(=O)(c1ccc(Cl)cc1)c1nnn2c1nc(NCc1ccccc1)c1sccc12,6.57
ZINC000008589348,O=S(=O)(c1ccc(Cl)cc1)c1nnn2c1nc(NC1CCCCC1)c1sccc12,6.02
ZINC000008589351,O=S(=O)(c1ccc(Cl)cc1)c1nnn2c1nc(NCc1cccs1)c1sccc12,6.19
ZINC000008589389,CCc1ccc(S(=O)(=O)c2nnn3c2nc(NCCc2ccccc2)c2sccc23)cc1,5.98
ZINC000008589391,CCc1ccc(S(=O)(=O)c2nnn3c2nc(NC(C)C)c2sccc23)cc1,5.8
ZINC000008589425,Cc1ccc(C)c(S(=O)(=O)c2nnn3c2nc(N2CCOCC2)c2sccc23)c1,5.71
ZINC000008589452,Cc1ccc(C)c(S(=O)(=O)c2nnn3c2nc(NC(C)C)c2sccc23)c1,7.55
ZINC000008589454,Cc1ccc(C)c(S(=O)(=O)c2nnn3c2nc(N2CCCCC2)c2sccc23)c1,5.82
ZINC000008589458,Cc1ccc(C)c(S(=O)(=O)c2nnn3c2nc(NC2CCCC2)c2sccc23)c1,6.23
ZINC000008589463,Cc1ccc(C)c(S(=O)(=O)c2nnn3c2nc(NCc2cccs2)c2sccc23)c1,6.15
ZINC000008589490,O=S(=O)(c1ccccc1)c1nnn2c1nc(NCc1ccccc1)c1sccc12,7.23
ZINC000008589492,O=S(=O)(c1ccccc1)c1nnn2c1nc(NCc1ccc(Cl)cc1)c1sccc12,5.93
ZINC000008589494,O=S(=O)(c1ccccc1)c1nnn2c1nc(NC1CCCCCC1)c1sccc12,6.77
ZINC000008589515,O=S(=O)(c1ccccc1)c1nnn2c1nc(NCc1ccc(F)cc1)c1sccc12,6.16
ZINC000008589535,Cc1ccc(S(=O)(=O)c2nnn3c2nc(NCc2ccccc2)c2sccc23)cc1,6.59
ZINC000008589536,Cc1ccc(C)c(Nc2nc3c(S(=O)(=O)c4ccc(Br)cc4)nnn3c3ccsc23)c1,5.7
ZINC000008589538,Cc1ccc(S(=O)(=O)c2nnn3c2nc(NCCc2ccccc2)c2sccc23)cc1,6.02
ZINC000008589541,CCN(CC)c1nc2c(S(=O)(=O)c3cccc(Cl)c3)nnn2c2ccsc12,5.91
ZINC000008589542,Cc1ccc(S(=O)(=O)c2nnn3c2nc(N[C@@H](C)c2ccccc2)c2sccc23)cc1,6.74
ZINC000008618982,Cc1ccc(S(=O)(=O)c2nnn3c2nc(N[C@H](C)c2ccccc2)c2sccc23)cc1,6.74
ZINC000008618983,O=S(=O)(c1cccc(Cl)c1)c1nnn2c1nc(NC1CCCCCC1)c1sccc12,6.85
ZINC000008756675,C[C@H](Nc1nc2c(S(=O)(=O)c3ccc(Br)cc3)nnn2c2ccsc12)c1ccccc1,6.27
ZINC000008756676,C[C@@H](Nc1nc2c(S(=O)(=O)c3ccc(Br)cc3)nnn2c2ccsc12)c1ccccc1,6.27
ZINC000009116898,O=S(=O)(c1ccccc1)c1nnn2c1nc(NCCc1ccccc1)c1sccc12,5.94
ZINC000009116899,O=S(=O)(c1ccccc1)c1nnn2c1nc(NCc1ccccc1Cl)c1sccc12,7.49
ZINC000009116900,COc1ccccc1CNc1nc2c(S(=O)(=O)c3ccccc3)nnn2c2ccsc12,6.54
ZINC000009116904,Cc1ccc(S(=O)(=O)c2nnn3c2nc(NC[C@@H]2CCCO2)c2sccc23)cc1,6.6
ZINC000009116905,Cc1ccc(S(=O)(=O)c2nnn3c2nc(NC[C@H]2CCCO2)c2sccc23)cc1,6.6
ZINC000009116906,Cc1ccc(S(=O)(=O)c2nnn3c2nc(NC2CCCCCC2)c2sccc23)cc1,6.1
ZINC000009116908,COc1cccc(CNc2nc3c(S(=O)(=O)c4ccc(C)cc4)nnn3c3ccsc23)c1,5.66
ZINC000009116909,CCN(Cc1ccccc1)c1nc2c(S(=O)(=O)c3ccc(C)cc3)nnn2c2ccsc12,6.52
ZINC000009116923,Cc1ccc(S(=O)(=O)c2nnn3c2nc(Nc2cccc(C)c2C)c2sccc23)cc1,6.23
ZINC000009116926,CCc1cccc(Nc2nc3c(S(=O)(=O)c4ccc(C)cc4)nnn3c3ccsc23)c1,5.86
ZINC000009116935,CN(Cc1ccccc1)c1nc2c(S(=O)(=O)c3ccc(Br)cc3)nnn2c2ccsc12,5.71
ZINC000009116939,Cc1ccc(Nc2nc3c(S(=O)(=O)c4ccc(Br)cc4)nnn3c3ccsc23)cc1C,5.87
ZINC000009116944,C[C@H](Nc1nc2c(S(=O)(=O)c3cccc(Cl)c3)nnn2c2ccsc12)c1ccccc1,6.82
ZINC000009116945,C[C@@H](Nc1nc2c(S(=O)(=O)c3cccc(Cl)c3)nnn2c2ccsc12)c1ccccc1,6.82
ZINC000009116947,CCN(Cc1ccccc1)c1nc2c(S(=O)(=O)c3cccc(Cl)c3)nnn2c2ccsc12,6.27
ZINC000009116948,COCCNc1nc2c(S(=O)(=O)c3cccc(Cl)c3)nnn2c2ccsc12,6.96
ZINC000009116949,O=S(=O)(c1cccc(Cl)c1)c1nnn2c1nc(NC1CCCCC1)c1sccc12,7.16
ZINC000009116951,O=S(=O)(c1cccc(Cl)c1)c1nnn2c1nc(NCc1ccc(F)cc1)c1sccc12,6.32
ZINC000009116952,C[C@@H]1CCCN(c2nc3c(S(=O)(=O)c4cccc(Cl)c4)nnn3c3ccsc23)C1,5.7
ZINC000009116953,C[C@H]1CCCN(c2nc3c(S(=O)(=O)c4cccc(Cl)c4)nnn3c3ccsc23)C1,5.7
ZINC000009116954,O=S(=O)(c1cccc(Cl)c1)c1nnn2c1nc(Nc1ccc(F)cc1)c1sccc12,5.6
ZINC000009116956,Cc1ccc(C)c(Nc2nc3c(S(=O)(=O)c4cccc(Cl)c4)nnn3c3ccsc23)c1,6.13
ZINC000009116970,Cc1ccc(C)c(S(=O)(=O)c2nnn3c2nc(NCCCc2ccccc2)c2sccc23)c1,5.91
ZINC000009118085,Cc1ccc(S(=O)(=O)c2nnn3c2nc(Nc2cccc(C)c2)c2sccc23)cc1,5.28
ZINC000009908894,CN(Cc1ccccc1)c1nc2c(S(=O)(=O)c3ccc(Cl)cc3)nnn2c2ccsc12,5.92
ZINC000009908911,COc1ccccc1Nc1nc2c(S(=O)(=O)c3ccc(Cl)cc3)nnn2c2ccsc12,5.94
ZINC000009909478,Cc1cccc(Nc2nc3c(S(=O)(=O)c4ccc(C(C)C)cc4)nnn3c3ccsc23)c1C,6.0
ZINC000009909490,O=S(=O)(c1ccc(Br)cc1)c1nnn2c1nc(NC[C@@H]1CCCO1)c1sccc12,5.79
ZINC000009909495,O=S(=O)(c1ccc(Br)cc1)c1nnn2c1nc(NC[C@H]1CCCO1)c1sccc12,5.79
ZINC000009969231,Cc1ccc(Nc2nc3c(S(=O)(=O)c4ccc(C(C)C)cc4)nnn3c3ccsc23)cc1C,5.95
ZINC000009969233,Cc1ccc(C)c(S(=O)(=O)c2nnn3c2nc(NC[C@@H]2CCCO2)c2sccc23)c1,6.05
ZINC000009969234,Cc1ccc(C)c(S(=O)(=O)c2nnn3c2nc(NC[C@H]2CCCO2)c2sccc23)c1,6.05
ZINC000009969235,Cc1ccc(C)c(S(=O)(=O)c2nnn3c2nc(NCCC(C)C)c2sccc23)c1,6.07
ZINC000009969243,COc1cccc(Nc2nc3c(S(=O)(=O)c4ccc(C(C)C)cc4)nnn3c3ccsc23)c1,6.05
ZINC000009969988,CCc1ccc(S(=O)(=O)c2nnn3c2nc(Nc2cccc(C)c2)c2sccc23)cc1,5.76
ZINC000009970961,CCN(Cc1ccccc1)c1nc2c(S(=O)(=O)c3cc(C)ccc3C)nnn2c2ccsc12,5.96
ZINC000009970962,Cc1ccc(C)c(S(=O)(=O)c2nnn3c2nc(N(C)Cc2ccccc2)c2sccc23)c1,5.83
ZINC000009971028,COc1cccc(Nc2nc3c(S(=O)(=O)c4ccc(C)c(C)c4)nnn3c3ccsc23)c1,6.07
ZINC000009971059,Cc1ccc(S(=O)(=O)c2nnn3c2nc(NCc2ccccc2Cl)c2sccc23)cc1C,6.22
ZINC000009971069,Cc1ccc(S(=O)(=O)c2nnn3c2nc(N[C@@H](C)Cc2ccccc2)c2sccc23)cc1C,6.17
ZINC000009971070,Cc1ccc(S(=O)(=O)c2nnn3c2nc(N[C@H](C)Cc2ccccc2)c2sccc23)cc1C,6.17
ZINC000009971071,Cc1ccc(S(=O)(=O)c2nnn3c2nc(N(C)Cc2ccccc2)c2sccc23)cc1C,5.88
ZINC000009971106,C[C@H](Nc1nc2c(S(=O)(=O)c3ccccc3)nnn2c2ccsc12)c1ccccc1,7.43
ZINC000009971110,C[C@@H](Nc1nc2c(S(=O)(=O)c3ccccc3)nnn2c2ccsc12)c1ccccc1,7.43
ZINC000009971113,COc1cccc(CNc2nc3c(S(=O)(=O)c4ccccc4)nnn3c3ccsc23)c1,5.86
ZINC000009971118,C[C@@H](Cc1ccccc1)Nc1nc2c(S(=O)(=O)c3ccccc3)nnn2c2ccsc12,5.97
ZINC000009971121,C[C@H](Cc1ccccc1)Nc1nc2c(S(=O)(=O)c3ccccc3)nnn2c2ccsc12,5.97
ZINC000009971160,O=S(=O)(c1ccc(Cl)cc1)c1nnn2c1nc(NCc1ccco1)c1sccc12,6.39
ZINC000009971167,COc1ccccc1CNc1nc2c(S(=O)(=O)c3ccc(Cl)cc3)nnn2c2ccsc12,5.94
ZINC000009971172,C[C@H](Nc1nc2c(S(=O)(=O)c3ccc(Cl)cc3)nnn2c2ccsc12)c1ccccc1,6.55
ZINC000009971175,C[C@@H](Nc1nc2c(S(=O)(=O)c3ccc(Cl)cc3)nnn2c2ccsc12)c1ccccc1,6.55
ZINC000009971181,CCN(Cc1ccccc1)c1nc2c(S(=O)(=O)c3ccc(Cl)cc3)nnn2c2ccsc12,6.24
ZINC000010272373,Cc1ccc(S(=O)(=O)c2nnn3c2nc(Nc2cccc(F)c2)c2sccc23)cc1,5.42
ZINC000010272485,Cc1ccc(S(=O)(=O)c2nnn3c2nc(Nc2ccc(Cl)cc2)c2sccc23)cc1C,5.84
ZINC000010272516,O=S(=O)(c1cccc(Cl)c1)c1nnn2c1nc(NCCc1ccccc1)c1sccc12,6.09
ZINC000010272518,COc1ccccc1CNc1nc2c(S(=O)(=O)c3cccc(Cl)c3)nnn2c2ccsc12,6.11
ZINC000010272519,O=S(=O)(c1cccc(Cl)c1)c1nnn2c1nc(NC[C@@H]1CCCO1)c1sccc12,7.54
ZINC000010272520,O=S(=O)(c1cccc(Cl)c1)c1nnn2c1nc(NC[C@H]1CCCO1)c1sccc12,7.54
ZINC000012068667,COc1ccccc1N1CCN(CCCNS(=O)(=O)c2ccc3ccccc3c2)CC1,5.58
ZINC000013473855,O[C@H](c1ccc(F)cc1)C1CCN(CCc2ccccc2I)CC1,6.37
ZINC000013473856,O[C@@H](c1ccc(F)cc1)C1CCN(CCc2ccccc2I)CC1,6.37
ZINC000013491358,C[C@H]1C[C@@H](C)N1C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,7.89
ZINC000013491359,C[C@@H]1C[C@@H](C)N1C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,7.21
ZINC000013491360,C[C@H]1C[C@H](C)N1C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,7.82
ZINC000013527318,C[C@@H](N)Cc1c[nH]c2ccc3c(c12)CCCO3,6.4
ZINC000013528549,CSc1nc2ccc(F)cn2c(=N)c1S(=O)(=O)c1ccccc1,7.55
ZINC000013528552,CCc1ccn2c(=N)c(S(=O)(=O)c3ccccc3)c(SC)nc2c1,7.15
ZINC000013528555,CSc1nc2c(Br)cc(C)cn2c(=N)c1S(=O)(=O)c1ccccc1,6.9
ZINC000013528558,CSc1nc2c3ccccc3ccn2c(=N)c1S(=O)(=O)c1ccccc1,7.26
ZINC000013528561,CSc1nc2ccccn2c(=N)c1S(=O)(=O)c1ccc2ccccc2c1,7.23
ZINC000013528564,CCCS(=O)(=O)c1c(SC)nc2ccccn2c1=N,5.45
ZINC000013645866,O=S(=O)(c1cccc2ccccc12)n1ccc2ccc(N3CCN4CCC[C@@H]4C3)cc21,9.7
ZINC000013645868,O=S(=O)(c1cccc2ccccc12)n1ccc2ccc(C3=CCN4CCC[C@@H]4C3)cc21,8.89
ZINC000013645870,O=S(=O)(c1cccc2ccccc12)n1ccc2ccc(C3=CCN4CCC[C@H]4C3)cc21,8.89
ZINC000013645873,O=S(=O)(c1cccc2ccccc12)n1ccc2ccc([C@@H]3CCN4CCC[C@@H]4C3)cc21,9.22
ZINC000013645875,O=S(=O)(c1cccc2ccccc12)n1ccc2ccc([C@H]3CCN4CCC[C@@H]4C3)cc21,9.22
ZINC000013805820,COc1ccc2[nH]c3c(c2c1)[C@H](CN(C)C)CCC3,6.77
ZINC000013805823,COc1ccc2[nH]c3c(c2c1)[C@@H](CN(C)C)CCC3,6.77
ZINC000013864326,N#Cc1ccc(CCOC(=O)N2CCN(CCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,5.64
ZINC000013864327,O=C(OCCc1ccc(F)cc1)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,5.82
ZINC000013864328,O=C(CCc1ccc(F)cc1)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,5.87
ZINC000013864332,CCOc1ccc(CCNC(=O)N2CCN(CCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,6.1
ZINC000013864333,O=C(CCCc1ccccc1)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,5.11
ZINC000013864334,N#Cc1ccc(CCOC(=O)NC2CCN(CCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,6.37
ZINC000013864764,COc1ccc2c(c1)[C@H](CCN(C)C)CN2S(=O)(=O)c1ccccc1,7.2
ZINC000013864765,COc1ccc2c(c1)[C@@H](CCN(C)C)CN2S(=O)(=O)c1ccccc1,7.2
ZINC000013974598,COc1ccc(S(=O)(=O)N2C[C@H](C(=O)N3CCNCC3)c3ccccc32)c2ccccc12,8.1
ZINC000013974599,COc1ccc(S(=O)(=O)N2C[C@H](C(=O)NC3CCN(C)CC3)c3ccccc32)c2ccccc12,7.6
ZINC000013974600,CN1CCC(N(C)C(=O)[C@H]2CN(S(=O)(=O)c3ccc(OC(F)(F)F)cc3)c3ccccc32)CC1,7.7
ZINC000013974601,CN1CCC(N(C)C(=O)[C@H]2CN(S(=O)(=O)c3ccc(C(F)(F)F)cc3)c3ccccc32)CC1,7.6
ZINC000013974603,CN1CCC(N(C)C(=O)[C@H]2CN(S(=O)(=O)c3cccc4ccccc34)c3ccccc32)CC1,7.5
ZINC000013975494,O=S(=O)(c1cccc(F)c1)c1cn([C@@H]2CCCNC2)c2ccc(F)cc12,8.4
