id,smiles,pKi
ZINC000003955065,COc1ccc(C[C@H](C)CN2C[C@@H](C(=O)N3CCN(c4ccc(F)c(F)c4)CC3)[C@H]3CCCC[C@H]3C2)cn1,6.37
ZINC000003959350,Cc1[nH]c2ccccc2c1C1=CCNCC1,5.54
ZINC000003963815,C[C@@H]1CCc2cc(F)cc3c(CCN)cn1c23,8.24
ZINC000003965841,CN(C)C[C@H]1C[C@@H]2c3cc(F)ccc3Cc3ccc(F)cc3N2O1,8.21
ZINC000003965842,CN(C)C[C@@H]1C[C@@H]2c3ccccc3Cc3ccc(Cl)cc3N2O1,8.98
ZINC000003966377,O=C1Nc2c(Cl)cc(Cl)cc2N2CCNC[C@H]12,7.7
ZINC000003973655,Cc1ccccc1-c1cccc2c1N1CCNCC[C@@H]1C2,7.52
ZINC000003994229,O=C1C[C@@H](CN2CCC(c3noc4cc(F)ccc34)CC2)Cc2occc21,6.61
ZINC000003994230,O=C1C[C@@H](CN2CCC(C(=O)c3ccc(F)cc3)CC2)Cc2occc21,5.81
ZINC000003995616,CC(C)[C@@]1(NC(=O)[C@@H]2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O,6.9
ZINC000003995822,C[C@H](N)Cc1c[nH]c2ccc(OCc3cccs3)cc12,6.97
ZINC000004175569,Oc1nc2ccccc2n1CCCN1CCC(n2c(O)nc3cc(Cl)ccc32)CC1,6.16
ZINC000004215367,COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN(CCCOc2ccc(F)cc2)C[C@H]1OC,6.4
ZINC000004343105,COc1ccc(CNCCc2c[nH]c3ccc(OC)cc23)cc1,5.93
ZINC000004344054,COc1ccc2[nH]cc(CCNCc3ccc(Cl)cc3)c2c1,5.36
ZINC000004359272,CC(=O)N(CCN(C)C)c1nc2c(F)cccc2s1,5.7
ZINC000004359332,CC(=O)N(CCN(C)C)c1nc2cc3c(cc2s1)OCO3,5.56
ZINC000004374913,Cn1ncc2c(Nc3ccc(F)cc3)nc(NCc3ccccc3)nc21,5.59
ZINC000004631553,CN(C)C[C@@H]1C[C@H]2c3cc(F)ccc3Cc3ccc(F)cc3N2O1,8.21
ZINC000004634575,CNC[C@H]1C[C@@H]2c3ccccc3Cc3ccccc3N2O1,8.15
ZINC000004637270,NC[C@H]1O[C@@H](c2ccccc2)Cc2c1ccc(O)c2O,5.8
ZINC000004638322,C[C@H]1CCc2cc(F)cc3c(CCN)cn1c23,8.24
ZINC000004638364,O=C1Nc2c(Cl)cc(Cl)cc2N2CCNC[C@@H]12,7.7
ZINC000004857621,CN1CCC(N(C)S(=O)(=O)c2ccc(Cl)cc2)CC1,5.92
ZINC000005161581,Cn1cc(CCN)c2c3c(ccc21)OCCC3,7.0
ZINC000005162429,O=C1NCN(c2ccccc2)C12CCN(CCCCc1ccc(F)cc1)CC2,5.49
ZINC000005319617,COc1ccccc1N1CCN(CCCCNC(=O)C23CC4CC(CC(C4)C2)C3)CC1,6.65
ZINC000005735105,COc1ccc2[nH]cc([C@@H](C)CN)c2c1,9.0
ZINC000005765126,COc1cc(C[C@@H](C)N)c(OC)cc1C,7.05
ZINC000005765127,COc1cc(C[C@H](C)N)c(OC)cc1C,6.71
ZINC000005799845,O=C1NCN(c2ccccc2)C12CCN(CCc1ccccc1)CC2,5.22
ZINC000005845906,CCN(CC)C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2NC1,5.89
ZINC000006018832,COc1ccc2[nH]cc(CCNCc3ccccc3)c2c1,6.43
ZINC000006021008,COc1ccc(C[C@H](C)N)c(OC)c1,5.35
ZINC000006036825,COc1ccc(C[C@@H](C)N)c(OC)c1,5.35
ZINC000006070636,COc1cc(C)ccc1C[C@@H](C)N,6.21
ZINC000006070637,COc1cc(C)ccc1C[C@H](C)N,6.21
ZINC000006733253,COc1ccc(-c2cc3c4c(c2)[C@@H]2CNCC[C@@H]2N4CCC3)c(C(F)(F)F)c1,6.77
ZINC000006733302,COc1cc2c(cc1Cl)[C@H](C)CNCC2,7.96
ZINC000006733454,C[C@@H]1CNCCc2c(Cl)cc(Cl)cc21,7.7
ZINC000006733455,C[C@@H]1CNCCc2ccc(Cl)c(F)c21,7.66
ZINC000006733456,C[C@@H]1CNCCc2c(Cl)cccc21,6.07
ZINC000006733457,C[C@@H]1CNCCc2ccc(Cl)c(Cl)c21,8.52
ZINC000006809082,CCN1Cc2cccc(CNc3ccc(C)c(F)c3)c2C1,5.25
ZINC000006818167,CCC(=O)Nc1nn2c(-c3cccc(C)c3)nnc2s1,5.04
ZINC000006845963,CCCCCCCCCCCCCCCC[n+]1ccccc1,6.17
